"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 20:56:48 GMT 2021","Fri Oct 01 20:56:49 GMT 2021","1019","","","","","","toggle on switch",""
"passed","Fri Oct 01 20:57:29 GMT 2021","Fri Oct 01 20:57:29 GMT 2021","330","","","","","","add item",""
"passed","Fri Oct 01 20:56:44 GMT 2021","Fri Oct 01 20:56:48 GMT 2021","3828","","","","","","read sensor",""
"passed","Fri Oct 01 20:56:58 GMT 2021","Fri Oct 01 20:56:59 GMT 2021","365","","","","","","set light brightness",""
"failed","Fri Oct 01 20:57:08 GMT 2021","Fri Oct 01 20:57:29 GMT 2021","20606","","","","","","tracker",""
"passed","Fri Oct 01 20:57:29 GMT 2021","Fri Oct 01 20:57:29 GMT 2021","341","","","","","","set climate temperature",""
"passed","Fri Oct 01 20:56:59 GMT 2021","Fri Oct 01 20:57:00 GMT 2021","681","","","","","","increase light brightness",""
"passed","Fri Oct 01 20:57:07 GMT 2021","Fri Oct 01 20:57:08 GMT 2021","1072","","","","","","triger automation",""
"passed","Fri Oct 01 20:56:58 GMT 2021","Fri Oct 01 20:56:58 GMT 2021","722","","","","","","turn on light",""
"passed","Fri Oct 01 20:57:00 GMT 2021","Fri Oct 01 20:57:07 GMT 2021","7144","","","","","","turn off light",""
"passed","Fri Oct 01 20:57:00 GMT 2021","Fri Oct 01 20:57:00 GMT 2021","361","","","","","","decrease light brightness",""
"passed","Fri Oct 01 20:56:48 GMT 2021","Fri Oct 01 20:56:48 GMT 2021","349","","","","","","turn on switch",""
"passed","Fri Oct 01 20:56:49 GMT 2021","Fri Oct 01 20:56:58 GMT 2021","8263","","","","","","turn off switch",""
"passed","Fri Oct 01 20:56:48 GMT 2021","Fri Oct 01 20:56:48 GMT 2021","390","","","","","","toggle off switch",""
