"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 14 19:38:14 GMT 2021","Thu Oct 14 19:38:14 GMT 2021","335","","behave","","","","toggle on switch",""
"passed","Thu Oct 14 19:38:09 GMT 2021","Thu Oct 14 19:38:13 GMT 2021","3957","","behave","","","","read sensor",""
"passed","Thu Oct 14 19:38:27 GMT 2021","Thu Oct 14 19:38:37 GMT 2021","10639","","behave","","","","tracker",""
"passed","Thu Oct 14 19:38:38 GMT 2021","Thu Oct 14 19:38:38 GMT 2021","331","","behave","","","","add item",""
"passed","Thu Oct 14 19:38:51 GMT 2021","Thu Oct 14 19:38:51 GMT 2021","19","unittests","test_haclient","TestHaClient","","","test_light_nossl",""
"passed","Thu Oct 14 19:38:25 GMT 2021","Thu Oct 14 19:38:26 GMT 2021","913","","behave","","","","turn off light",""
"passed","Thu Oct 14 19:38:37 GMT 2021","Thu Oct 14 19:38:38 GMT 2021","344","","behave","","","","set climate temperature",""
"passed","Thu Oct 14 19:38:24 GMT 2021","Thu Oct 14 19:38:25 GMT 2021","432","","behave","","","","decrease light brightness",""
"passed","Thu Oct 14 19:38:51 GMT 2021","Thu Oct 14 19:38:51 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights",""
"passed","Thu Oct 14 19:38:51 GMT 2021","Thu Oct 14 19:38:51 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port",""
"passed","Thu Oct 14 19:38:14 GMT 2021","Thu Oct 14 19:38:15 GMT 2021","1012","","behave","","","","turn off switch",""
"passed","Thu Oct 14 19:38:13 GMT 2021","Thu Oct 14 19:38:13 GMT 2021","392","","behave","","","","turn on switch",""
"passed","Thu Oct 14 19:38:15 GMT 2021","Thu Oct 14 19:38:23 GMT 2021","7922","","behave","","","","turn on light",""
"passed","Thu Oct 14 19:38:23 GMT 2021","Thu Oct 14 19:38:24 GMT 2021","444","","behave","","","","set light brightness",""
"passed","Thu Oct 14 19:38:13 GMT 2021","Thu Oct 14 19:38:14 GMT 2021","351","","behave","","","","toggle off switch",""
"passed","Thu Oct 14 19:38:26 GMT 2021","Thu Oct 14 19:38:27 GMT 2021","1041","","behave","","","","triger automation",""
"passed","Thu Oct 14 19:38:51 GMT 2021","Thu Oct 14 19:38:51 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity",""
"passed","Thu Oct 14 19:38:51 GMT 2021","Thu Oct 14 19:38:51 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl",""
"passed","Thu Oct 14 19:38:24 GMT 2021","Thu Oct 14 19:38:24 GMT 2021","611","","behave","","","","increase light brightness",""
