"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 09 21:31:13 GMT 2021","Sat Oct 09 21:31:22 GMT 2021","8661","","","","","","turn off switch",""
"failed","Sat Oct 09 21:31:23 GMT 2021","Sat Oct 09 21:31:43 GMT 2021","20606","","","","","","set light brightness",""
"passed","Sat Oct 09 21:31:43 GMT 2021","Sat Oct 09 21:31:44 GMT 2021","338","","","","","","decrease light brightness",""
"passed","Sat Oct 09 21:31:43 GMT 2021","Sat Oct 09 21:31:43 GMT 2021","337","","","","","","increase light brightness",""
"passed","Sat Oct 09 21:31:22 GMT 2021","Sat Oct 09 21:31:23 GMT 2021","699","","","","","","turn on light",""
"passed","Sat Oct 09 21:31:12 GMT 2021","Sat Oct 09 21:31:13 GMT 2021","382","","","","","","toggle off switch",""
"passed","Sat Oct 09 21:31:55 GMT 2021","Sat Oct 09 21:31:56 GMT 2021","344","","","","","","set climate temperature",""
"passed","Sat Oct 09 21:31:13 GMT 2021","Sat Oct 09 21:31:13 GMT 2021","637","","","","","","toggle on switch",""
"passed","Sat Oct 09 21:31:44 GMT 2021","Sat Oct 09 21:31:44 GMT 2021","335","","","","","","triger automation",""
"passed","Sat Oct 09 21:31:56 GMT 2021","Sat Oct 09 21:31:56 GMT 2021","325","","","","","","add item",""
"passed","Sat Oct 09 21:31:08 GMT 2021","Sat Oct 09 21:31:12 GMT 2021","3457","","","","","","read sensor",""
"passed","Sat Oct 09 21:31:44 GMT 2021","Sat Oct 09 21:31:55 GMT 2021","10683","","","","","","tracker",""
"passed","Sat Oct 09 21:31:44 GMT 2021","Sat Oct 09 21:31:44 GMT 2021","336","","","","","","turn off light",""
"passed","Sat Oct 09 21:31:12 GMT 2021","Sat Oct 09 21:31:12 GMT 2021","337","","","","","","turn on switch",""
