"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 16 07:38:37 GMT 2022","Wed Mar 16 07:38:42 GMT 2022","4951","","behave","","","","turn off switch",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Wed Mar 16 07:38:49 GMT 2022","Wed Mar 16 07:38:56 GMT 2022","6576","","behave","","","","tracker",""
"passed","Wed Mar 16 07:38:56 GMT 2022","Wed Mar 16 07:39:06 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Wed Mar 16 07:38:48 GMT 2022","Wed Mar 16 07:38:48 GMT 2022","694","","behave","","","","turn off light",""
"passed","Wed Mar 16 07:39:37 GMT 2022","Wed Mar 16 07:39:38 GMT 2022","332","","behave","","","","add item",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","32","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Wed Mar 16 07:39:27 GMT 2022","Wed Mar 16 07:39:37 GMT 2022","10302","","behave","","","","where is skill conflict -- @1.4 where is skill conflict",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Wed Mar 16 07:38:42 GMT 2022","Wed Mar 16 07:38:46 GMT 2022","4032","","behave","","","","turn on light",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Wed Mar 16 07:38:46 GMT 2022","Wed Mar 16 07:38:47 GMT 2022","398","","behave","","","","set light brightness",""
"passed","Wed Mar 16 07:38:47 GMT 2022","Wed Mar 16 07:38:48 GMT 2022","577","","behave","","","","decrease light brightness",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","5","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Wed Mar 16 07:39:37 GMT 2022","Wed Mar 16 07:39:37 GMT 2022","351","","behave","","","","set climate temperature",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Mar 16 07:39:06 GMT 2022","Wed Mar 16 07:39:17 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Wed Mar 16 07:38:47 GMT 2022","Wed Mar 16 07:38:47 GMT 2022","384","","behave","","","","increase light brightness",""
"passed","Wed Mar 16 07:38:36 GMT 2022","Wed Mar 16 07:38:36 GMT 2022","380","","behave","","","","turn on switch",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Wed Mar 16 07:39:17 GMT 2022","Wed Mar 16 07:39:27 GMT 2022","10302","","behave","","","","where is skill conflict -- @1.3 where is skill conflict",""
"passed","Wed Mar 16 07:38:36 GMT 2022","Wed Mar 16 07:38:37 GMT 2022","381","","behave","","","","toggle off switch",""
"passed","Wed Mar 16 07:38:37 GMT 2022","Wed Mar 16 07:38:37 GMT 2022","643","","behave","","","","toggle on switch",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Wed Mar 16 07:38:48 GMT 2022","Wed Mar 16 07:38:49 GMT 2022","1041","","behave","","","","triger automation",""
"passed","Wed Mar 16 07:38:35 GMT 2022","Wed Mar 16 07:38:36 GMT 2022","940","","behave","","","","read sensor",""
"passed","Wed Mar 16 07:38:32 GMT 2022","Wed Mar 16 07:38:32 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
