"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 14 22:08:07 GMT 2021","Thu Oct 14 22:08:07 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Oct 14 22:07:32 GMT 2021","Thu Oct 14 22:07:33 GMT 2021","1015","","behave","","","","turn off switch",""
"passed","Thu Oct 14 22:07:52 GMT 2021","Thu Oct 14 22:07:52 GMT 2021","549","","behave","","","","add item",""
"passed","Thu Oct 14 22:07:42 GMT 2021","Thu Oct 14 22:07:43 GMT 2021","670","","behave","","","","turn off light",""
"passed","Thu Oct 14 22:07:31 GMT 2021","Thu Oct 14 22:07:32 GMT 2021","391","","behave","","","","toggle off switch",""
"passed","Thu Oct 14 22:07:44 GMT 2021","Thu Oct 14 22:07:51 GMT 2021","7271","","behave","","","","tracker",""
"passed","Thu Oct 14 22:07:32 GMT 2021","Thu Oct 14 22:07:32 GMT 2021","626","","behave","","","","toggle on switch",""
"broken","Thu Oct 14 22:08:06 GMT 2021","Thu Oct 14 22:08:06 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Oct 14 22:07:31 GMT 2021","Thu Oct 14 22:07:31 GMT 2021","386","","behave","","","","turn on switch",""
"broken","Thu Oct 14 22:08:07 GMT 2021","Thu Oct 14 22:08:07 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"broken","Thu Oct 14 22:08:06 GMT 2021","Thu Oct 14 22:08:06 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Oct 14 22:07:30 GMT 2021","Thu Oct 14 22:07:31 GMT 2021","1020","","behave","","","","read sensor",""
"passed","Thu Oct 14 22:08:07 GMT 2021","Thu Oct 14 22:08:07 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Oct 14 22:07:51 GMT 2021","Thu Oct 14 22:07:52 GMT 2021","837","","behave","","","","set climate temperature",""
"passed","Thu Oct 14 22:07:43 GMT 2021","Thu Oct 14 22:07:44 GMT 2021","569","","behave","","","","triger automation",""
"passed","Thu Oct 14 22:07:33 GMT 2021","Thu Oct 14 22:07:41 GMT 2021","7975","","behave","","","","turn on light",""
"passed","Thu Oct 14 22:07:42 GMT 2021","Thu Oct 14 22:07:42 GMT 2021","388","","behave","","","","increase light brightness",""
"passed","Thu Oct 14 22:07:42 GMT 2021","Thu Oct 14 22:07:42 GMT 2021","343","","behave","","","","decrease light brightness",""
"passed","Thu Oct 14 22:07:41 GMT 2021","Thu Oct 14 22:07:42 GMT 2021","400","","behave","","","","set light brightness",""
