"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 24 19:37:16 GMT 2021","Sun Oct 24 19:37:16 GMT 2021","340","","behave","","","","set climate temperature",""
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Sun Oct 24 19:36:57 GMT 2021","Sun Oct 24 19:36:57 GMT 2021","578","","behave","","","","decrease light brightness",""
"passed","Sun Oct 24 19:36:45 GMT 2021","Sun Oct 24 19:36:46 GMT 2021","968","","behave","","","","read sensor",""
"passed","Sun Oct 24 19:36:56 GMT 2021","Sun Oct 24 19:36:57 GMT 2021","375","","behave","","","","increase light brightness",""
"passed","Sun Oct 24 19:37:06 GMT 2021","Sun Oct 24 19:37:16 GMT 2021","10303","","behave","","","","tracker-where_skill_conflict",""
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Sun Oct 24 19:36:56 GMT 2021","Sun Oct 24 19:36:56 GMT 2021","402","","behave","","","","set light brightness",""
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Sun Oct 24 19:36:58 GMT 2021","Sun Oct 24 19:36:59 GMT 2021","1035","","behave","","","","triger automation",""
"passed","Sun Oct 24 19:37:16 GMT 2021","Sun Oct 24 19:37:17 GMT 2021","327","","behave","","","","add item",""
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Sun Oct 24 19:36:47 GMT 2021","Sun Oct 24 19:36:52 GMT 2021","4821","","behave","","","","turn off switch",""
"passed","Sun Oct 24 19:36:52 GMT 2021","Sun Oct 24 19:36:56 GMT 2021","4164","","behave","","","","turn on light",""
"passed","Sun Oct 24 19:36:46 GMT 2021","Sun Oct 24 19:36:46 GMT 2021","340","","behave","","","","turn on switch",""
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Sun Oct 24 19:36:57 GMT 2021","Sun Oct 24 19:36:58 GMT 2021","695","","behave","","","","turn off light",""
"passed","Sun Oct 24 19:36:59 GMT 2021","Sun Oct 24 19:37:06 GMT 2021","6622","","behave","","","","tracker",""
"passed","Sun Oct 24 19:36:46 GMT 2021","Sun Oct 24 19:36:46 GMT 2021","384","","behave","","","","toggle off switch",""
"passed","Sun Oct 24 19:36:46 GMT 2021","Sun Oct 24 19:36:47 GMT 2021","637","","behave","","","","toggle on switch",""
"passed","Sun Oct 24 19:36:41 GMT 2021","Sun Oct 24 19:36:41 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
