"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 28 07:32:11 GMT 2021","Thu Oct 28 07:32:11 GMT 2021","759","","behave","","","","set climate temperature",""
"passed","Thu Oct 28 07:31:51 GMT 2021","Thu Oct 28 07:31:51 GMT 2021","379","","behave","","","","toggle off switch",""
"passed","Thu Oct 28 07:32:04 GMT 2021","Thu Oct 28 07:32:11 GMT 2021","6638","","behave","","","","tracker",""
"passed","Thu Oct 28 07:32:01 GMT 2021","Thu Oct 28 07:32:02 GMT 2021","373","","behave","","","","increase light brightness",""
"passed","Thu Oct 28 07:31:59 GMT 2021","Thu Oct 28 07:32:01 GMT 2021","1999","","behave","","","","turn on light",""
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Oct 28 07:31:50 GMT 2021","Thu Oct 28 07:31:51 GMT 2021","966","","behave","","","","read sensor",""
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 07:32:11 GMT 2021","Thu Oct 28 07:32:12 GMT 2021","546","","behave","","","","add item",""
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Oct 28 07:31:51 GMT 2021","Thu Oct 28 07:31:51 GMT 2021","378","","behave","","","","turn on switch",""
"passed","Thu Oct 28 07:32:02 GMT 2021","Thu Oct 28 07:32:03 GMT 2021","692","","behave","","","","turn off light",""
"passed","Thu Oct 28 07:31:51 GMT 2021","Thu Oct 28 07:31:52 GMT 2021","641","","behave","","","","toggle on switch",""
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Oct 28 07:32:02 GMT 2021","Thu Oct 28 07:32:02 GMT 2021","583","","behave","","","","decrease light brightness",""
"passed","Thu Oct 28 07:31:52 GMT 2021","Thu Oct 28 07:31:59 GMT 2021","6988","","behave","","","","turn off switch",""
"passed","Thu Oct 28 07:31:46 GMT 2021","Thu Oct 28 07:31:46 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Oct 28 07:32:01 GMT 2021","Thu Oct 28 07:32:01 GMT 2021","394","","behave","","","","set light brightness",""
"passed","Thu Oct 28 07:32:03 GMT 2021","Thu Oct 28 07:32:04 GMT 2021","1032","","behave","","","","triger automation",""
