"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 07:47:33 GMT 2021","Thu Oct 28 07:47:34 GMT 2021","941","","behave","","","","read sensor",""
"passed","Thu Oct 28 07:47:35 GMT 2021","Thu Oct 28 07:47:35 GMT 2021","333","","behave","","","","toggle on switch",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Oct 28 07:47:43 GMT 2021","Thu Oct 28 07:47:44 GMT 2021","1037","","behave","","","","set light brightness",""
"passed","Thu Oct 28 07:47:36 GMT 2021","Thu Oct 28 07:47:43 GMT 2021","7531","","behave","","","","turn on light",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Oct 28 07:47:54 GMT 2021","Thu Oct 28 07:47:55 GMT 2021","1019","","behave","","","","add item",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Thu Oct 28 07:47:46 GMT 2021","Thu Oct 28 07:47:47 GMT 2021","1010","","behave","","","","tracker",""
"passed","Thu Oct 28 07:47:47 GMT 2021","Thu Oct 28 07:47:54 GMT 2021","6430","","behave","","","","set climate temperature",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Oct 28 07:47:44 GMT 2021","Thu Oct 28 07:47:45 GMT 2021","340","","behave","","","","increase light brightness",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Oct 28 07:47:45 GMT 2021","Thu Oct 28 07:47:45 GMT 2021","489","","behave","","","","decrease light brightness",""
"passed","Thu Oct 28 07:47:34 GMT 2021","Thu Oct 28 07:47:34 GMT 2021","377","","behave","","","","turn on switch",""
"passed","Thu Oct 28 07:47:34 GMT 2021","Thu Oct 28 07:47:35 GMT 2021","333","","behave","","","","toggle off switch",""
"passed","Thu Oct 28 07:47:35 GMT 2021","Thu Oct 28 07:47:36 GMT 2021","681","","behave","","","","turn off switch",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Oct 28 07:47:45 GMT 2021","Thu Oct 28 07:47:46 GMT 2021","523","","behave","","","","turn off light",""
"passed","Thu Oct 28 07:47:30 GMT 2021","Thu Oct 28 07:47:30 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Oct 28 07:47:46 GMT 2021","Thu Oct 28 07:47:46 GMT 2021","507","","behave","","","","triger automation",""
