"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 20:54:56 GMT 2021","Fri Oct 01 20:54:56 GMT 2021","388","","","","","","turn on switch",""
"passed","Fri Oct 01 20:54:56 GMT 2021","Fri Oct 01 20:54:57 GMT 2021","704","","","","","","toggle on switch",""
"passed","Fri Oct 01 20:54:50 GMT 2021","Fri Oct 01 20:54:56 GMT 2021","5538","","","","","","read sensor",""
"passed","Fri Oct 01 20:55:06 GMT 2021","Fri Oct 01 20:55:07 GMT 2021","605","","","","","","increase light brightness",""
"passed","Fri Oct 01 20:54:57 GMT 2021","Fri Oct 01 20:55:04 GMT 2021","6666","","","","","","turn off switch",""
"passed","Fri Oct 01 20:55:35 GMT 2021","Fri Oct 01 20:55:35 GMT 2021","341","","","","","","add item",""
"passed","Fri Oct 01 20:55:07 GMT 2021","Fri Oct 01 20:55:08 GMT 2021","1016","","","","","","turn off light",""
"passed","Fri Oct 01 20:55:04 GMT 2021","Fri Oct 01 20:55:06 GMT 2021","1918","","","","","","turn on light",""
"passed","Fri Oct 01 20:55:07 GMT 2021","Fri Oct 01 20:55:07 GMT 2021","714","","","","","","decrease light brightness",""
"failed","Fri Oct 01 20:55:14 GMT 2021","Fri Oct 01 20:55:34 GMT 2021","20606","","","","","","tracker",""
"passed","Fri Oct 01 20:55:34 GMT 2021","Fri Oct 01 20:55:35 GMT 2021","351","","","","","","set climate temperature",""
"passed","Fri Oct 01 20:55:06 GMT 2021","Fri Oct 01 20:55:06 GMT 2021","440","","","","","","set light brightness",""
"passed","Fri Oct 01 20:55:08 GMT 2021","Fri Oct 01 20:55:14 GMT 2021","5357","","","","","","triger automation",""
"passed","Fri Oct 01 20:54:56 GMT 2021","Fri Oct 01 20:54:56 GMT 2021","343","","","","","","toggle off switch",""
