"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 21:03:42 GMT 2021","Fri Oct 01 21:03:53 GMT 2021","10686","","","","","","tracker",""
"passed","Fri Oct 01 21:03:34 GMT 2021","Fri Oct 01 21:03:35 GMT 2021","695","","","","","","increase light brightness",""
"passed","Fri Oct 01 21:03:24 GMT 2021","Fri Oct 01 21:03:24 GMT 2021","346","","","","","","toggle off switch",""
"passed","Fri Oct 01 21:03:31 GMT 2021","Fri Oct 01 21:03:34 GMT 2021","2018","","","","","","turn on light",""
"passed","Fri Oct 01 21:03:35 GMT 2021","Fri Oct 01 21:03:35 GMT 2021","592","","","","","","decrease light brightness",""
"passed","Fri Oct 01 21:03:25 GMT 2021","Fri Oct 01 21:03:31 GMT 2021","6693","","","","","","turn off switch",""
"passed","Fri Oct 01 21:03:23 GMT 2021","Fri Oct 01 21:03:24 GMT 2021","395","","","","","","turn on switch",""
"passed","Fri Oct 01 21:03:18 GMT 2021","Fri Oct 01 21:03:23 GMT 2021","5425","","","","","","read sensor",""
"passed","Fri Oct 01 21:03:36 GMT 2021","Fri Oct 01 21:03:42 GMT 2021","5665","","","","","","triger automation",""
"passed","Fri Oct 01 21:03:53 GMT 2021","Fri Oct 01 21:03:53 GMT 2021","360","","","","","","set climate temperature",""
"passed","Fri Oct 01 21:03:35 GMT 2021","Fri Oct 01 21:03:36 GMT 2021","1014","","","","","","turn off light",""
"passed","Fri Oct 01 21:03:34 GMT 2021","Fri Oct 01 21:03:34 GMT 2021","357","","","","","","set light brightness",""
"passed","Fri Oct 01 21:03:24 GMT 2021","Fri Oct 01 21:03:25 GMT 2021","686","","","","","","toggle on switch",""
"passed","Fri Oct 01 21:03:53 GMT 2021","Fri Oct 01 21:03:53 GMT 2021","330","","","","","","add item",""
