"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 29 07:17:26 GMT 2021","Fri Oct 29 07:17:26 GMT 2021","408","","behave","","","","set light brightness",""
"passed","Fri Oct 29 07:17:27 GMT 2021","Fri Oct 29 07:17:27 GMT 2021","581","","behave","","","","decrease light brightness",""
"passed","Fri Oct 29 07:17:15 GMT 2021","Fri Oct 29 07:17:16 GMT 2021","966","","behave","","","","read sensor",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 29 07:17:16 GMT 2021","Fri Oct 29 07:17:17 GMT 2021","633","","behave","","","","toggle on switch",""
"passed","Fri Oct 29 07:17:17 GMT 2021","Fri Oct 29 07:17:24 GMT 2021","6719","","behave","","","","turn off switch",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 29 07:17:16 GMT 2021","Fri Oct 29 07:17:16 GMT 2021","386","","behave","","","","turn on switch",""
"passed","Fri Oct 29 07:17:46 GMT 2021","Fri Oct 29 07:17:47 GMT 2021","325","","behave","","","","add item",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Oct 29 07:17:24 GMT 2021","Fri Oct 29 07:17:26 GMT 2021","2257","","behave","","","","turn on light",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Oct 29 07:17:28 GMT 2021","Fri Oct 29 07:17:29 GMT 2021","1030","","behave","","","","triger automation",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 29 07:17:16 GMT 2021","Fri Oct 29 07:17:16 GMT 2021","384","","behave","","","","toggle off switch",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 29 07:17:27 GMT 2021","Fri Oct 29 07:17:28 GMT 2021","697","","behave","","","","turn off light",""
"passed","Fri Oct 29 07:17:12 GMT 2021","Fri Oct 29 07:17:12 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 29 07:17:26 GMT 2021","Fri Oct 29 07:17:27 GMT 2021","372","","behave","","","","increase light brightness",""
"passed","Fri Oct 29 07:17:46 GMT 2021","Fri Oct 29 07:17:46 GMT 2021","339","","behave","","","","set climate temperature",""
"passed","Fri Oct 29 07:17:36 GMT 2021","Fri Oct 29 07:17:46 GMT 2021","10303","","behave","","","","tracker - where skill conflict",""
"passed","Fri Oct 29 07:17:29 GMT 2021","Fri Oct 29 07:17:36 GMT 2021","6583","","behave","","","","tracker",""
