"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Oct 09 19:02:18 GMT 2021","Sat Oct 09 19:02:39 GMT 2021","20606","","","","","","toggle on switch",""
"passed","Sat Oct 09 19:01:33 GMT 2021","Sat Oct 09 19:01:37 GMT 2021","3912","","","","","","read sensor",""
"failed","Sat Oct 09 19:04:02 GMT 2021","Sat Oct 09 19:04:22 GMT 2021","20606","","","","","","turn off light",""
"passed","Sat Oct 09 19:04:22 GMT 2021","Sat Oct 09 19:04:23 GMT 2021","336","","","","","","triger automation",""
"failed","Sat Oct 09 19:01:58 GMT 2021","Sat Oct 09 19:02:18 GMT 2021","20606","","","","","","toggle off switch",""
"passed","Sat Oct 09 19:04:44 GMT 2021","Sat Oct 09 19:04:44 GMT 2021","328","","","","","","add item",""
"failed","Sat Oct 09 19:03:41 GMT 2021","Sat Oct 09 19:04:02 GMT 2021","20609","","","","","","decrease light brightness",""
"failed","Sat Oct 09 19:04:23 GMT 2021","Sat Oct 09 19:04:44 GMT 2021","20605","","","","","","set climate temperature",""
"passed","Sat Oct 09 19:03:00 GMT 2021","Sat Oct 09 19:03:00 GMT 2021","382","","","","","","turn on light",""
"passed","Sat Oct 09 19:04:23 GMT 2021","Sat Oct 09 19:04:23 GMT 2021","343","","","","","","tracker",""
"failed","Sat Oct 09 19:02:39 GMT 2021","Sat Oct 09 19:03:00 GMT 2021","20606","","","","","","turn off switch",""
"failed","Sat Oct 09 19:01:37 GMT 2021","Sat Oct 09 19:01:58 GMT 2021","20606","","","","","","turn on switch",""
"failed","Sat Oct 09 19:03:21 GMT 2021","Sat Oct 09 19:03:41 GMT 2021","20605","","","","","","increase light brightness",""
"failed","Sat Oct 09 19:03:00 GMT 2021","Sat Oct 09 19:03:21 GMT 2021","20605","","","","","","set light brightness",""
