"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 09:13:46 GMT 2021","Tue Oct 26 09:13:47 GMT 2021","584","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 09:13:34 GMT 2021","Tue Oct 26 09:13:35 GMT 2021","953","","behave","","","","read sensor",""
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 09:13:45 GMT 2021","Tue Oct 26 09:13:46 GMT 2021","400","","behave","","","","set light brightness",""
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 09:13:36 GMT 2021","Tue Oct 26 09:13:36 GMT 2021","643","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","23","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 09:13:35 GMT 2021","Tue Oct 26 09:13:36 GMT 2021","377","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 09:13:36 GMT 2021","Tue Oct 26 09:13:42 GMT 2021","5359","","behave","","","","turn off switch",""
"passed","Tue Oct 26 09:13:48 GMT 2021","Tue Oct 26 09:13:55 GMT 2021","6586","","behave","","","","tracker",""
"passed","Tue Oct 26 09:13:42 GMT 2021","Tue Oct 26 09:13:45 GMT 2021","3620","","behave","","","","turn on light",""
"passed","Tue Oct 26 09:13:47 GMT 2021","Tue Oct 26 09:13:47 GMT 2021","695","","behave","","","","turn off light",""
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 09:13:46 GMT 2021","Tue Oct 26 09:13:46 GMT 2021","374","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 09:13:55 GMT 2021","Tue Oct 26 09:13:56 GMT 2021","761","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 09:13:29 GMT 2021","Tue Oct 26 09:13:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 09:13:35 GMT 2021","Tue Oct 26 09:13:35 GMT 2021","336","","behave","","","","turn on switch",""
"passed","Tue Oct 26 09:13:47 GMT 2021","Tue Oct 26 09:13:48 GMT 2021","1071","","behave","","","","triger automation",""
"passed","Tue Oct 26 09:13:56 GMT 2021","Tue Oct 26 09:13:56 GMT 2021","554","","behave","","","","add item",""
