"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 02 19:12:51 GMT 2021","Sat Oct 02 19:12:51 GMT 2021","334","","","","","","add item",""
"passed","Sat Oct 02 19:12:29 GMT 2021","Sat Oct 02 19:12:30 GMT 2021","402","","","","","","turn off light",""
"passed","Sat Oct 02 19:12:30 GMT 2021","Sat Oct 02 19:12:30 GMT 2021","339","","","","","","triger automation",""
"failed","Sat Oct 02 19:12:09 GMT 2021","Sat Oct 02 19:12:29 GMT 2021","20605","","","","","","decrease light brightness",""
"passed","Sat Oct 02 19:11:20 GMT 2021","Sat Oct 02 19:11:27 GMT 2021","7944","","","","","","turn on light",""
"passed","Sat Oct 02 19:12:51 GMT 2021","Sat Oct 02 19:12:51 GMT 2021","342","","","","","","set climate temperature",""
"failed","Sat Oct 02 19:12:30 GMT 2021","Sat Oct 02 19:12:51 GMT 2021","20605","","","","","","tracker",""
"failed","Sat Oct 02 19:11:48 GMT 2021","Sat Oct 02 19:12:09 GMT 2021","20606","","","","","","increase light brightness",""
"passed","Sat Oct 02 19:11:18 GMT 2021","Sat Oct 02 19:11:20 GMT 2021","1038","","","","","","turn off switch",""
"passed","Sat Oct 02 19:11:18 GMT 2021","Sat Oct 02 19:11:18 GMT 2021","456","","","","","","toggle on switch",""
"failed","Sat Oct 02 19:10:56 GMT 2021","Sat Oct 02 19:11:17 GMT 2021","20610","","","","","","read sensor",""
"passed","Sat Oct 02 19:11:17 GMT 2021","Sat Oct 02 19:11:18 GMT 2021","481","","","","","","turn on switch",""
"failed","Sat Oct 02 19:11:27 GMT 2021","Sat Oct 02 19:11:48 GMT 2021","20605","","","","","","set light brightness",""
"passed","Sat Oct 02 19:11:18 GMT 2021","Sat Oct 02 19:11:18 GMT 2021","519","","","","","","toggle off switch",""
