"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 05 05:11:21 GMT 2021","Tue Oct 05 05:11:21 GMT 2021","335","","","","","","set light brightness",""
"passed","Tue Oct 05 05:11:22 GMT 2021","Tue Oct 05 05:11:23 GMT 2021","1013","","","","","","turn off light",""
"passed","Tue Oct 05 05:11:30 GMT 2021","Tue Oct 05 05:11:31 GMT 2021","1010","","","","","","tracker",""
"passed","Tue Oct 05 05:11:21 GMT 2021","Tue Oct 05 05:11:22 GMT 2021","635","","","","","","increase light brightness",""
"passed","Tue Oct 05 05:11:22 GMT 2021","Tue Oct 05 05:11:22 GMT 2021","399","","","","","","decrease light brightness",""
"passed","Tue Oct 05 05:11:31 GMT 2021","Tue Oct 05 05:11:32 GMT 2021","629","","","","","","set climate temperature",""
"passed","Tue Oct 05 05:11:11 GMT 2021","Tue Oct 05 05:11:11 GMT 2021","633","","","","","","toggle on switch",""
"passed","Tue Oct 05 05:11:20 GMT 2021","Tue Oct 05 05:11:21 GMT 2021","755","","","","","","turn on light",""
"passed","Tue Oct 05 05:11:10 GMT 2021","Tue Oct 05 05:11:11 GMT 2021","388","","","","","","toggle off switch",""
"passed","Tue Oct 05 05:11:06 GMT 2021","Tue Oct 05 05:11:10 GMT 2021","3827","","","","","","read sensor",""
"passed","Tue Oct 05 05:11:32 GMT 2021","Tue Oct 05 05:11:32 GMT 2021","634","","","","","","add item",""
"passed","Tue Oct 05 05:11:10 GMT 2021","Tue Oct 05 05:11:10 GMT 2021","381","","","","","","turn on switch",""
"passed","Tue Oct 05 05:11:11 GMT 2021","Tue Oct 05 05:11:20 GMT 2021","8607","","","","","","turn off switch",""
"passed","Tue Oct 05 05:11:23 GMT 2021","Tue Oct 05 05:11:30 GMT 2021","7029","","","","","","triger automation",""
