"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 08 08:01:10 GMT 2021","Wed Dec 08 08:01:31 GMT 2021","20608","","behave","","","","read sensor",""
"failed","Wed Dec 08 08:02:53 GMT 2021","Wed Dec 08 08:03:14 GMT 2021","20607","","behave","","","","turn on light",""
"failed","Wed Dec 08 08:04:57 GMT 2021","Wed Dec 08 08:05:17 GMT 2021","20607","","behave","","","","tracker",""
"failed","Wed Dec 08 08:03:34 GMT 2021","Wed Dec 08 08:03:55 GMT 2021","20608","","behave","","","","increase light brightness",""
"failed","Wed Dec 08 08:02:12 GMT 2021","Wed Dec 08 08:02:32 GMT 2021","20606","","behave","","","","toggle on switch",""
"failed","Wed Dec 08 08:01:51 GMT 2021","Wed Dec 08 08:02:12 GMT 2021","20606","","behave","","","","toggle off switch",""
"broken","Wed Dec 08 08:05:18 GMT 2021","Wed Dec 08 08:05:19 GMT 2021","605","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"failed","Wed Dec 08 08:03:14 GMT 2021","Wed Dec 08 08:03:34 GMT 2021","20607","","behave","","","","set light brightness",""
"failed","Wed Dec 08 08:03:55 GMT 2021","Wed Dec 08 08:04:15 GMT 2021","20606","","behave","","","","decrease light brightness",""
"failed","Wed Dec 08 08:01:31 GMT 2021","Wed Dec 08 08:01:51 GMT 2021","20610","","behave","","","","turn on switch",""
"failed","Wed Dec 08 08:05:19 GMT 2021","Wed Dec 08 08:05:40 GMT 2021","20607","","behave","","","","set climate temperature",""
"broken","Wed Dec 08 08:05:17 GMT 2021","Wed Dec 08 08:05:18 GMT 2021","604","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
"failed","Wed Dec 08 08:04:15 GMT 2021","Wed Dec 08 08:04:36 GMT 2021","20608","","behave","","","","turn off light",""
"broken","Wed Dec 08 08:05:19 GMT 2021","Wed Dec 08 08:05:19 GMT 2021","605","","behave","","","","where is skill conflict -- @1.3 where is skill conflict",""
"failed","Wed Dec 08 08:05:40 GMT 2021","Wed Dec 08 08:06:00 GMT 2021","20608","","behave","","","","add item",""
"failed","Wed Dec 08 08:04:36 GMT 2021","Wed Dec 08 08:04:57 GMT 2021","20607","","behave","","","","triger automation",""
"failed","Wed Dec 08 08:02:32 GMT 2021","Wed Dec 08 08:02:53 GMT 2021","20607","","behave","","","","turn off switch",""
