"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 10 21:33:43 GMT 2021","Sun Oct 10 21:33:43 GMT 2021","332","","","","","","turn off light",""
"passed","Sun Oct 10 21:33:11 GMT 2021","Sun Oct 10 21:33:12 GMT 2021","379","","","","","","turn on switch",""
"passed","Sun Oct 10 21:33:44 GMT 2021","Sun Oct 10 21:33:44 GMT 2021","340","","","","","","tracker",""
"passed","Sun Oct 10 21:33:43 GMT 2021","Sun Oct 10 21:33:43 GMT 2021","334","","","","","","decrease light brightness",""
"passed","Sun Oct 10 21:33:45 GMT 2021","Sun Oct 10 21:33:46 GMT 2021","1016","","","","","","add item",""
"passed","Sun Oct 10 21:33:12 GMT 2021","Sun Oct 10 21:33:13 GMT 2021","1017","","","","","","turn off switch",""
"passed","Sun Oct 10 21:33:12 GMT 2021","Sun Oct 10 21:33:12 GMT 2021","377","","","","","","toggle off switch",""
"passed","Sun Oct 10 21:33:12 GMT 2021","Sun Oct 10 21:33:12 GMT 2021","378","","","","","","toggle on switch",""
"failed","Sun Oct 10 21:33:22 GMT 2021","Sun Oct 10 21:33:42 GMT 2021","20607","","","","","","set light brightness",""
"passed","Sun Oct 10 21:33:42 GMT 2021","Sun Oct 10 21:33:43 GMT 2021","333","","","","","","increase light brightness",""
"passed","Sun Oct 10 21:33:44 GMT 2021","Sun Oct 10 21:33:45 GMT 2021","689","","","","","","set climate temperature",""
"passed","Sun Oct 10 21:33:13 GMT 2021","Sun Oct 10 21:33:22 GMT 2021","8227","","","","","","turn on light",""
"passed","Sun Oct 10 21:33:43 GMT 2021","Sun Oct 10 21:33:44 GMT 2021","333","","","","","","triger automation",""
"passed","Sun Oct 10 21:33:10 GMT 2021","Sun Oct 10 21:33:11 GMT 2021","926","","","","","","read sensor",""
