"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 28 20:57:08 GMT 2021","Thu Oct 28 20:57:09 GMT 2021","573","","behave","","","","set light brightness",""
"broken","Thu Oct 28 20:56:57 GMT 2021","Thu Oct 28 20:56:57 GMT 2021","605","","behave","","","","climate sensor",""
"passed","Thu Oct 28 20:56:56 GMT 2021","Thu Oct 28 20:56:57 GMT 2021","957","","behave","","","","default sensor",""
"passed","Thu Oct 28 20:57:09 GMT 2021","Thu Oct 28 20:57:09 GMT 2021","766","","behave","","","","increase light brightness",""
"passed","Thu Oct 28 20:57:11 GMT 2021","Thu Oct 28 20:57:16 GMT 2021","5441","","behave","","","","turn off light",""
"passed","Thu Oct 28 20:57:17 GMT 2021","Thu Oct 28 20:57:18 GMT 2021","1012","","behave","","","","tracker",""
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 20:57:09 GMT 2021","Thu Oct 28 20:57:11 GMT 2021","1035","","behave","","","","decrease light brightness",""
"passed","Thu Oct 28 20:57:18 GMT 2021","Thu Oct 28 20:57:19 GMT 2021","876","","behave","","","","set climate temperature",""
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Oct 28 20:57:07 GMT 2021","Thu Oct 28 20:57:08 GMT 2021","721","","behave","","","","turn on light",""
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 20:57:05 GMT 2021","Thu Oct 28 20:57:07 GMT 2021","2785","","behave","","","","turn off switch",""
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Oct 28 20:56:58 GMT 2021","Thu Oct 28 20:57:05 GMT 2021","6249","","behave","","","","toggle on switch",""
"passed","Thu Oct 28 20:57:19 GMT 2021","Thu Oct 28 20:57:20 GMT 2021","688","","behave","","","","add item",""
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Oct 28 20:57:16 GMT 2021","Thu Oct 28 20:57:17 GMT 2021","1207","","behave","","","","triger automation",""
"passed","Thu Oct 28 20:56:57 GMT 2021","Thu Oct 28 20:56:58 GMT 2021","352","","behave","","","","turn on switch",""
"passed","Thu Oct 28 20:56:53 GMT 2021","Thu Oct 28 20:56:53 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Oct 28 20:56:58 GMT 2021","Thu Oct 28 20:56:58 GMT 2021","707","","behave","","","","toggle off switch",""
