"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 29 06:36:38 GMT 2021","Fri Oct 29 06:36:39 GMT 2021","696","","behave","","","","turn on light",""
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 29 06:36:39 GMT 2021","Fri Oct 29 06:36:40 GMT 2021","679","","behave","","","","increase light brightness",""
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","37","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Oct 29 06:36:49 GMT 2021","Fri Oct 29 06:36:49 GMT 2021","590","","behave","","","","set climate temperature",""
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Oct 29 06:36:41 GMT 2021","Fri Oct 29 06:36:48 GMT 2021","6899","","behave","","","","triger automation",""
"passed","Fri Oct 29 06:36:40 GMT 2021","Fri Oct 29 06:36:41 GMT 2021","1012","","behave","","","","turn off light",""
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","3","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Oct 29 06:36:28 GMT 2021","Fri Oct 29 06:36:29 GMT 2021","344","","behave","","","","toggle off switch",""
"passed","Fri Oct 29 06:36:40 GMT 2021","Fri Oct 29 06:36:40 GMT 2021","707","","behave","","","","decrease light brightness",""
"passed","Fri Oct 29 06:36:48 GMT 2021","Fri Oct 29 06:36:49 GMT 2021","442","","behave","","","","tracker",""
"passed","Fri Oct 29 06:36:39 GMT 2021","Fri Oct 29 06:36:39 GMT 2021","343","","behave","","","","set light brightness",""
"passed","Fri Oct 29 06:36:28 GMT 2021","Fri Oct 29 06:36:28 GMT 2021","380","","behave","","","","turn on switch",""
"passed","Fri Oct 29 06:36:49 GMT 2021","Fri Oct 29 06:36:50 GMT 2021","669","","behave","","","","add item",""
"passed","Fri Oct 29 06:36:27 GMT 2021","Fri Oct 29 06:36:28 GMT 2021","938","","behave","","","","read sensor",""
"passed","Fri Oct 29 06:36:29 GMT 2021","Fri Oct 29 06:36:38 GMT 2021","8622","","behave","","","","turn off switch",""
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 29 06:36:24 GMT 2021","Fri Oct 29 06:36:24 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 29 06:36:29 GMT 2021","Fri Oct 29 06:36:29 GMT 2021","675","","behave","","","","toggle on switch",""
