"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 15 16:54:12 GMT 2021","Fri Oct 15 16:54:13 GMT 2021","387","","behave","","","","set light brightness",""
"passed","Fri Oct 15 16:54:23 GMT 2021","Fri Oct 15 16:54:23 GMT 2021","555","","behave","","","","add item",""
"passed","Fri Oct 15 16:54:03 GMT 2021","Fri Oct 15 16:54:09 GMT 2021","5323","","behave","","","","turn off switch",""
"passed","Fri Oct 15 16:54:15 GMT 2021","Fri Oct 15 16:54:22 GMT 2021","6608","","behave","","","","tracker",""
"passed","Fri Oct 15 16:54:14 GMT 2021","Fri Oct 15 16:54:15 GMT 2021","1035","","behave","","","","triger automation",""
"broken","Fri Oct 15 16:54:43 GMT 2021","Fri Oct 15 16:54:43 GMT 2021","76","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 15 16:54:14 GMT 2021","Fri Oct 15 16:54:14 GMT 2021","695","","behave","","","","turn off light",""
"passed","Fri Oct 15 16:54:02 GMT 2021","Fri Oct 15 16:54:02 GMT 2021","380","","behave","","","","turn on switch",""
"passed","Fri Oct 15 16:54:43 GMT 2021","Fri Oct 15 16:54:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 15 16:54:03 GMT 2021","Fri Oct 15 16:54:03 GMT 2021","641","","behave","","","","toggle on switch",""
"passed","Fri Oct 15 16:54:43 GMT 2021","Fri Oct 15 16:54:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 15 16:54:43 GMT 2021","Fri Oct 15 16:54:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 15 16:54:01 GMT 2021","Fri Oct 15 16:54:02 GMT 2021","968","","behave","","","","read sensor",""
"passed","Fri Oct 15 16:54:02 GMT 2021","Fri Oct 15 16:54:03 GMT 2021","384","","behave","","","","toggle off switch",""
"passed","Fri Oct 15 16:54:22 GMT 2021","Fri Oct 15 16:54:23 GMT 2021","775","","behave","","","","set climate temperature",""
"passed","Fri Oct 15 16:54:13 GMT 2021","Fri Oct 15 16:54:13 GMT 2021","379","","behave","","","","increase light brightness",""
"passed","Fri Oct 15 16:54:13 GMT 2021","Fri Oct 15 16:54:14 GMT 2021","586","","behave","","","","decrease light brightness",""
"passed","Fri Oct 15 16:54:43 GMT 2021","Fri Oct 15 16:54:43 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 15 16:54:09 GMT 2021","Fri Oct 15 16:54:12 GMT 2021","3663","","behave","","","","turn on light",""
