"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 19 07:48:57 GMT 2021","Tue Oct 19 07:48:58 GMT 2021","1013","","behave","","","","turn off light",""
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 19 07:48:47 GMT 2021","Tue Oct 19 07:48:53 GMT 2021","5680","","behave","","","","turn off switch",""
"passed","Tue Oct 19 07:48:53 GMT 2021","Tue Oct 19 07:48:56 GMT 2021","3367","","behave","","","","turn on light",""
"passed","Tue Oct 19 07:48:45 GMT 2021","Tue Oct 19 07:48:46 GMT 2021","917","","behave","","","","read sensor",""
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","27","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 19 07:49:06 GMT 2021","Tue Oct 19 07:49:07 GMT 2021","699","","behave","","","","set climate temperature",""
"passed","Tue Oct 19 07:49:07 GMT 2021","Tue Oct 19 07:49:07 GMT 2021","583","","behave","","","","add item",""
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 19 07:48:56 GMT 2021","Tue Oct 19 07:48:57 GMT 2021","667","","behave","","","","increase light brightness",""
"passed","Tue Oct 19 07:48:46 GMT 2021","Tue Oct 19 07:48:46 GMT 2021","387","","behave","","","","toggle off switch",""
"passed","Tue Oct 19 07:48:56 GMT 2021","Tue Oct 19 07:48:56 GMT 2021","363","","behave","","","","set light brightness",""
"passed","Tue Oct 19 07:48:57 GMT 2021","Tue Oct 19 07:48:57 GMT 2021","367","","behave","","","","decrease light brightness",""
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 19 07:48:58 GMT 2021","Tue Oct 19 07:49:02 GMT 2021","3545","","behave","","","","triger automation",""
"passed","Tue Oct 19 07:48:46 GMT 2021","Tue Oct 19 07:48:47 GMT 2021","631","","behave","","","","toggle on switch",""
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 19 07:48:41 GMT 2021","Tue Oct 19 07:48:41 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 19 07:49:02 GMT 2021","Tue Oct 19 07:49:06 GMT 2021","4048","","behave","","","","tracker",""
"passed","Tue Oct 19 07:48:46 GMT 2021","Tue Oct 19 07:48:46 GMT 2021","341","","behave","","","","turn on switch",""
