2021-10-15 18:54:27.160 | INFO     |  5341 | __main__:main:50 | Starting message bus service...
2021-10-15 18:54:27.161 | INFO     |  5341 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-15 18:54:27.163 | INFO     |  5341 | __main__:on_ready:37 | Message bus service started!
2021-10-15 18:54:27.186 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.66ms
2021-10-15 18:54:27.291 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.55ms
2021-10-15 18:54:27.353 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.53ms
2021-10-15 18:54:27.385 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.70ms
2021-10-15 18:54:32.153 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.54ms
2021-10-15 18:55:41.974 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.50ms
2021-10-15 18:56:16.622 | INFO     |  5341 | __main__:on_stopping:45 | Message bus is shutting down...
