"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 20:06:11 GMT 2021","Fri Oct 01 20:06:22 GMT 2021","10688","","","","","","tracker",""
"passed","Fri Oct 01 20:05:47 GMT 2021","Fri Oct 01 20:05:52 GMT 2021","5093","","","","","","read sensor",""
"passed","Fri Oct 01 20:06:02 GMT 2021","Fri Oct 01 20:06:03 GMT 2021","441","","","","","","set light brightness",""
"passed","Fri Oct 01 20:06:05 GMT 2021","Fri Oct 01 20:06:11 GMT 2021","6120","","","","","","triger automation",""
"passed","Fri Oct 01 20:05:54 GMT 2021","Fri Oct 01 20:06:01 GMT 2021","6827","","","","","","turn off switch",""
"passed","Fri Oct 01 20:05:53 GMT 2021","Fri Oct 01 20:05:53 GMT 2021","343","","","","","","toggle off switch",""
"passed","Fri Oct 01 20:05:53 GMT 2021","Fri Oct 01 20:05:54 GMT 2021","687","","","","","","toggle on switch",""
"passed","Fri Oct 01 20:06:04 GMT 2021","Fri Oct 01 20:06:05 GMT 2021","1020","","","","","","turn off light",""
"passed","Fri Oct 01 20:05:52 GMT 2021","Fri Oct 01 20:05:53 GMT 2021","394","","","","","","turn on switch",""
"passed","Fri Oct 01 20:06:22 GMT 2021","Fri Oct 01 20:06:22 GMT 2021","344","","","","","","set climate temperature",""
"passed","Fri Oct 01 20:06:01 GMT 2021","Fri Oct 01 20:06:02 GMT 2021","1767","","","","","","turn on light",""
"passed","Fri Oct 01 20:06:03 GMT 2021","Fri Oct 01 20:06:03 GMT 2021","605","","","","","","increase light brightness",""
"passed","Fri Oct 01 20:06:22 GMT 2021","Fri Oct 01 20:06:23 GMT 2021","333","","","","","","add item",""
"passed","Fri Oct 01 20:06:03 GMT 2021","Fri Oct 01 20:06:04 GMT 2021","711","","","","","","decrease light brightness",""
