"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 02 19:32:05 GMT 2021","Sat Oct 02 19:32:14 GMT 2021","8626","","","","","","turn on light",""
"failed","Sat Oct 02 19:32:14 GMT 2021","Sat Oct 02 19:32:35 GMT 2021","20606","","","","","","set light brightness",""
"passed","Sat Oct 02 19:33:16 GMT 2021","Sat Oct 02 19:33:16 GMT 2021","354","","","","","","triger automation",""
"passed","Sat Oct 02 19:33:16 GMT 2021","Sat Oct 02 19:33:17 GMT 2021","399","","","","","","tracker",""
"passed","Sat Oct 02 19:32:04 GMT 2021","Sat Oct 02 19:32:05 GMT 2021","397","","","","","","toggle on switch",""
"passed","Sat Oct 02 19:33:17 GMT 2021","Sat Oct 02 19:33:17 GMT 2021","352","","","","","","set climate temperature",""
"failed","Sat Oct 02 19:31:43 GMT 2021","Sat Oct 02 19:32:04 GMT 2021","20612","","","","","","read sensor",""
"passed","Sat Oct 02 19:32:04 GMT 2021","Sat Oct 02 19:32:04 GMT 2021","368","","","","","","toggle off switch",""
"failed","Sat Oct 02 19:32:35 GMT 2021","Sat Oct 02 19:32:55 GMT 2021","20607","","","","","","increase light brightness",""
"failed","Sat Oct 02 19:32:55 GMT 2021","Sat Oct 02 19:33:16 GMT 2021","20607","","","","","","decrease light brightness",""
"passed","Sat Oct 02 19:32:05 GMT 2021","Sat Oct 02 19:32:05 GMT 2021","617","","","","","","turn off switch",""
"passed","Sat Oct 02 19:32:04 GMT 2021","Sat Oct 02 19:32:04 GMT 2021","392","","","","","","turn on switch",""
"passed","Sat Oct 02 19:33:17 GMT 2021","Sat Oct 02 19:33:18 GMT 2021","334","","","","","","add item",""
"passed","Sat Oct 02 19:33:16 GMT 2021","Sat Oct 02 19:33:16 GMT 2021","363","","","","","","turn off light",""
