"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 22 21:47:31 GMT 2021","Fri Oct 22 21:47:31 GMT 2021","677","","behave","","","","toggle on switch",""
"passed","Fri Oct 22 21:47:40 GMT 2021","Fri Oct 22 21:47:40 GMT 2021","382","","behave","","","","turn on light",""
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 22 21:47:51 GMT 2021","Fri Oct 22 21:47:51 GMT 2021","361","","behave","","","","add item",""
"passed","Fri Oct 22 21:47:30 GMT 2021","Fri Oct 22 21:47:31 GMT 2021","339","","behave","","","","toggle off switch",""
"passed","Fri Oct 22 21:47:43 GMT 2021","Fri Oct 22 21:47:50 GMT 2021","6895","","behave","","","","tracker",""
"passed","Fri Oct 22 21:47:31 GMT 2021","Fri Oct 22 21:47:40 GMT 2021","8619","","behave","","","","turn off switch",""
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 22 21:47:42 GMT 2021","Fri Oct 22 21:47:43 GMT 2021","1032","","behave","","","","triger automation",""
"passed","Fri Oct 22 21:47:50 GMT 2021","Fri Oct 22 21:47:51 GMT 2021","673","","behave","","","","set climate temperature",""
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 22 21:47:41 GMT 2021","Fri Oct 22 21:47:41 GMT 2021","338","","behave","","","","increase light brightness",""
"passed","Fri Oct 22 21:47:42 GMT 2021","Fri Oct 22 21:47:42 GMT 2021","731","","behave","","","","turn off light",""
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 22 21:47:30 GMT 2021","Fri Oct 22 21:47:30 GMT 2021","384","","behave","","","","turn on switch",""
"passed","Fri Oct 22 21:47:25 GMT 2021","Fri Oct 22 21:47:25 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 22 21:47:40 GMT 2021","Fri Oct 22 21:47:41 GMT 2021","635","","behave","","","","set light brightness",""
"passed","Fri Oct 22 21:47:29 GMT 2021","Fri Oct 22 21:47:30 GMT 2021","947","","behave","","","","read sensor",""
"passed","Fri Oct 22 21:47:41 GMT 2021","Fri Oct 22 21:47:42 GMT 2021","370","","behave","","","","decrease light brightness",""
