"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Oct 02 07:27:39 GMT 2021","Sat Oct 02 07:27:59 GMT 2021","20605","","","","","","increase light brightness",""
"passed","Sat Oct 02 07:27:10 GMT 2021","Sat Oct 02 07:27:18 GMT 2021","8206","","","","","","turn on light",""
"passed","Sat Oct 02 07:28:21 GMT 2021","Sat Oct 02 07:28:21 GMT 2021","342","","","","","","set climate temperature",""
"failed","Sat Oct 02 07:27:18 GMT 2021","Sat Oct 02 07:27:39 GMT 2021","20606","","","","","","set light brightness",""
"passed","Sat Oct 02 07:28:20 GMT 2021","Sat Oct 02 07:28:20 GMT 2021","340","","","","","","triger automation",""
"passed","Sat Oct 02 07:28:21 GMT 2021","Sat Oct 02 07:28:21 GMT 2021","327","","","","","","add item",""
"passed","Sat Oct 02 07:27:08 GMT 2021","Sat Oct 02 07:27:08 GMT 2021","390","","","","","","toggle off switch",""
"failed","Sat Oct 02 07:27:59 GMT 2021","Sat Oct 02 07:28:20 GMT 2021","20607","","","","","","decrease light brightness",""
"passed","Sat Oct 02 07:28:20 GMT 2021","Sat Oct 02 07:28:21 GMT 2021","390","","","","","","tracker",""
"passed","Sat Oct 02 07:27:08 GMT 2021","Sat Oct 02 07:27:09 GMT 2021","388","","","","","","toggle on switch",""
"failed","Sat Oct 02 07:26:47 GMT 2021","Sat Oct 02 07:27:07 GMT 2021","20608","","","","","","read sensor",""
"passed","Sat Oct 02 07:27:07 GMT 2021","Sat Oct 02 07:27:08 GMT 2021","389","","","","","","turn on switch",""
"passed","Sat Oct 02 07:27:09 GMT 2021","Sat Oct 02 07:27:10 GMT 2021","1021","","","","","","turn off switch",""
"passed","Sat Oct 02 07:28:20 GMT 2021","Sat Oct 02 07:28:20 GMT 2021","345","","","","","","turn off light",""
