"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 15 20:12:05 GMT 2021","Fri Oct 15 20:12:06 GMT 2021","381","","behave","","","","increase light brightness",""
"passed","Fri Oct 15 20:12:15 GMT 2021","Fri Oct 15 20:12:15 GMT 2021","770","","behave","","","","set climate temperature",""
"passed","Fri Oct 15 20:12:06 GMT 2021","Fri Oct 15 20:12:07 GMT 2021","736","","behave","","","","turn off light",""
"passed","Fri Oct 15 20:12:15 GMT 2021","Fri Oct 15 20:12:16 GMT 2021","584","","behave","","","","add item",""
"passed","Fri Oct 15 20:11:55 GMT 2021","Fri Oct 15 20:11:55 GMT 2021","382","","behave","","","","toggle off switch",""
"passed","Fri Oct 15 20:11:54 GMT 2021","Fri Oct 15 20:11:55 GMT 2021","942","","behave","","","","read sensor",""
"passed","Fri Oct 15 20:12:05 GMT 2021","Fri Oct 15 20:12:05 GMT 2021","401","","behave","","","","set light brightness",""
"passed","Fri Oct 15 20:11:49 GMT 2021","Fri Oct 15 20:11:49 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 15 20:11:49 GMT 2021","Fri Oct 15 20:11:49 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 15 20:12:07 GMT 2021","Fri Oct 15 20:12:08 GMT 2021","1034","","behave","","","","triger automation",""
"passed","Fri Oct 15 20:11:56 GMT 2021","Fri Oct 15 20:12:02 GMT 2021","5752","","behave","","","","turn off switch",""
"passed","Fri Oct 15 20:11:49 GMT 2021","Fri Oct 15 20:11:49 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 15 20:12:02 GMT 2021","Fri Oct 15 20:12:05 GMT 2021","3228","","behave","","","","turn on light",""
"passed","Fri Oct 15 20:12:06 GMT 2021","Fri Oct 15 20:12:06 GMT 2021","577","","behave","","","","decrease light brightness",""
"passed","Fri Oct 15 20:11:55 GMT 2021","Fri Oct 15 20:11:55 GMT 2021","382","","behave","","","","turn on switch",""
"passed","Fri Oct 15 20:11:49 GMT 2021","Fri Oct 15 20:11:49 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 15 20:11:55 GMT 2021","Fri Oct 15 20:11:56 GMT 2021","634","","behave","","","","toggle on switch",""
"passed","Fri Oct 15 20:12:08 GMT 2021","Fri Oct 15 20:12:15 GMT 2021","6539","","behave","","","","tracker",""
"failed","Fri Oct 15 20:11:49 GMT 2021","Fri Oct 15 20:11:49 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
