"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 28 21:53:52 GMT 2021","Thu Oct 28 21:53:59 GMT 2021","7039","","behave","","","","set climate temperature",""
"passed","Thu Oct 28 21:53:51 GMT 2021","Thu Oct 28 21:53:52 GMT 2021","1016","","behave","","","","tracker",""
"passed","Thu Oct 28 21:53:50 GMT 2021","Thu Oct 28 21:53:50 GMT 2021","349","","behave","","","","decrease light brightness",""
"passed","Thu Oct 28 21:53:50 GMT 2021","Thu Oct 28 21:53:51 GMT 2021","579","","behave","","","","turn off light",""
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Oct 28 21:53:49 GMT 2021","Thu Oct 28 21:53:49 GMT 2021","407","","behave","","","","set light brightness",""
"passed","Thu Oct 28 21:53:49 GMT 2021","Thu Oct 28 21:53:50 GMT 2021","390","","behave","","","","increase light brightness",""
"passed","Thu Oct 28 21:53:38 GMT 2021","Thu Oct 28 21:53:39 GMT 2021","386","","behave","","","","turn on switch",""
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 21:53:39 GMT 2021","Thu Oct 28 21:53:39 GMT 2021","395","","behave","","","","toggle off switch",""
"passed","Thu Oct 28 21:53:40 GMT 2021","Thu Oct 28 21:53:49 GMT 2021","8603","","behave","","","","turn on light",""
"passed","Thu Oct 28 21:53:40 GMT 2021","Thu Oct 28 21:53:40 GMT 2021","618","","behave","","","","turn off switch",""
"failed","Thu Oct 28 21:53:18 GMT 2021","Thu Oct 28 21:53:38 GMT 2021","20612","","behave","","","","climate sensor",""
"passed","Thu Oct 28 21:53:17 GMT 2021","Thu Oct 28 21:53:18 GMT 2021","1074","","behave","","","","default sensor",""
"passed","Thu Oct 28 21:53:39 GMT 2021","Thu Oct 28 21:53:40 GMT 2021","394","","behave","","","","toggle on switch",""
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Oct 28 21:53:14 GMT 2021","Thu Oct 28 21:53:14 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Oct 28 21:53:51 GMT 2021","Thu Oct 28 21:53:51 GMT 2021","457","","behave","","","","triger automation",""
"passed","Thu Oct 28 21:53:59 GMT 2021","Thu Oct 28 21:54:00 GMT 2021","586","","behave","","","","add item",""
