"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 04 07:43:22 GMT 2021","Thu Nov 04 07:43:23 GMT 2021","387","","behave","","","","turn on switch",""
"passed","Thu Nov 04 07:43:24 GMT 2021","Thu Nov 04 07:43:29 GMT 2021","5595","","behave","","","","turn off switch",""
"passed","Thu Nov 04 07:43:36 GMT 2021","Thu Nov 04 07:43:39 GMT 2021","3811","","behave","","","","tracker",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Nov 04 07:43:39 GMT 2021","Thu Nov 04 07:43:42 GMT 2021","2740","","behave","","","","set climate temperature",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Nov 04 07:43:23 GMT 2021","Thu Nov 04 07:43:24 GMT 2021","680","","behave","","","","toggle on switch",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Nov 04 07:43:33 GMT 2021","Thu Nov 04 07:43:33 GMT 2021","362","","behave","","","","set light brightness",""
"passed","Thu Nov 04 07:43:29 GMT 2021","Thu Nov 04 07:43:33 GMT 2021","3386","","behave","","","","turn on light",""
"passed","Thu Nov 04 07:43:35 GMT 2021","Thu Nov 04 07:43:36 GMT 2021","1035","","behave","","","","triger automation",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Nov 04 07:43:42 GMT 2021","Thu Nov 04 07:43:43 GMT 2021","736","","behave","","","","add item",""
"passed","Thu Nov 04 07:43:33 GMT 2021","Thu Nov 04 07:43:34 GMT 2021","605","","behave","","","","decrease light brightness",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Nov 04 07:43:34 GMT 2021","Thu Nov 04 07:43:35 GMT 2021","737","","behave","","","","turn off light",""
"passed","Thu Nov 04 07:43:23 GMT 2021","Thu Nov 04 07:43:23 GMT 2021","343","","behave","","","","toggle off switch",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Nov 04 07:43:33 GMT 2021","Thu Nov 04 07:43:33 GMT 2021","383","","behave","","","","increase light brightness",""
"passed","Thu Nov 04 07:43:21 GMT 2021","Thu Nov 04 07:43:22 GMT 2021","995","","behave","","","","read sensor",""
"passed","Thu Nov 04 07:43:18 GMT 2021","Thu Nov 04 07:43:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
