"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 01 21:41:21 GMT 2021","Fri Oct 01 21:41:42 GMT 2021","20605","","","","","","set light brightness",""
"passed","Fri Oct 01 21:41:12 GMT 2021","Fri Oct 01 21:41:12 GMT 2021","601","","","","","","toggle on switch",""
"failed","Fri Oct 01 21:40:50 GMT 2021","Fri Oct 01 21:41:11 GMT 2021","20612","","","","","","read sensor",""
"passed","Fri Oct 01 21:42:34 GMT 2021","Fri Oct 01 21:42:35 GMT 2021","339","","","","","","set climate temperature",""
"failed","Fri Oct 01 21:41:42 GMT 2021","Fri Oct 01 21:42:02 GMT 2021","20606","","","","","","increase light brightness",""
"passed","Fri Oct 01 21:42:35 GMT 2021","Fri Oct 01 21:42:35 GMT 2021","328","","","","","","add item",""
"failed","Fri Oct 01 21:42:02 GMT 2021","Fri Oct 01 21:42:23 GMT 2021","20606","","","","","","decrease light brightness",""
"passed","Fri Oct 01 21:41:11 GMT 2021","Fri Oct 01 21:41:11 GMT 2021","381","","","","","","turn on switch",""
"passed","Fri Oct 01 21:41:12 GMT 2021","Fri Oct 01 21:41:13 GMT 2021","1011","","","","","","turn off switch",""
"passed","Fri Oct 01 21:41:11 GMT 2021","Fri Oct 01 21:41:12 GMT 2021","419","","","","","","toggle off switch",""
"passed","Fri Oct 01 21:42:23 GMT 2021","Fri Oct 01 21:42:24 GMT 2021","337","","","","","","triger automation",""
"passed","Fri Oct 01 21:42:24 GMT 2021","Fri Oct 01 21:42:34 GMT 2021","10637","","","","","","tracker",""
"passed","Fri Oct 01 21:42:23 GMT 2021","Fri Oct 01 21:42:23 GMT 2021","341","","","","","","turn off light",""
"passed","Fri Oct 01 21:41:13 GMT 2021","Fri Oct 01 21:41:21 GMT 2021","8018","","","","","","turn on light",""
