2021-10-15 06:49:58.393 | INFO     |  5314 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-15 06:49:58.401 | INFO     |  5314 | mycroft_bus_client.client.client | Connected
2021-10-15 06:49:58.404 | INFO     |  5314 | mycroft.util.process_utils:start_message_bus_client:155 | Connected to messagebus
2021-10-15 06:49:58.409 | INFO     |  5314 | mycroft.skills.msm_wrapper:create_msm:96 | Acquiring lock to instantiate MSM
2021-10-15 06:49:59.869 | INFO     |  5314 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-15 06:50:00.348 | INFO     |  5314 | mycroft.skills.msm_wrapper:create_msm:112 | Releasing MSM instantiation lock.
2021-10-15 06:50:00.348 | INFO     |  5314 | mycroft.skills.skill_updater:_log_next_download_time:267 | Next scheduled skill update: 2021-10-15 06:49:59.348444
2021-10-15 06:50:00.349 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-pairing
2021-10-15 06:50:01.208 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:01.227 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-pairing
2021-10-15 06:50:01.228 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:01.229 | INFO     |  5314 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-pairing.mycroftai
2021-10-15 06:50:01.237 | INFO     |  5314 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-15 06:50:01.258 | INFO     |  5314 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-pairing.mycroftai
2021-10-15 06:50:01.258 | INFO     |  5314 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-15 06:50:01.266 | INFO     |  5314 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-pairing.mycroftai loaded successfully
2021-10-15 06:50:01.267 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-volume
2021-10-15 06:50:03.683 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:03.720 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-10-15 06:50:04.772 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-volume
2021-10-15 06:50:04.773 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:04.774 | INFO     |  5314 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-volume.mycroftai
2021-10-15 06:50:04.784 | INFO     |  5314 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-15 06:50:04.893 | ERROR    |  5314 | VolumeSkill | Couldn't allocate mixer, ALSAAudioError('No such file or directory [default]')
2021-10-15 06:50:07.900 | INFO     |  5314 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-volume.mycroftai
2021-10-15 06:50:07.901 | INFO     |  5314 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-15 06:50:07.902 | INFO     |  5314 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-volume.mycroftai loaded successfully
2021-10-15 06:50:07.903 | INFO     |  5314 | __main__:on_started:177 | Skills service is starting up.
2021-10-15 06:50:07.984 | INFO     |  5314 | __main__:_update_system:154 | Attempting system update...
2021-10-15 06:50:10.986 | INFO     |  5314 | mycroft.enclosure.display_manager:_write_data:70 | Display Manager is creating /tmp/mycroft/ipc/managers/disp_info
2021-10-15 06:50:10.987 | INFO     |  5314 | __main__:_ensure_device_is_paired:133 | Device not paired, invoking the pairing skill
2021-10-15 06:50:10.990 | INFO     |  5314 | __main__:on_alive:181 | Skills service is alive.
2021-10-15 06:50:11.002 | INFO     |  5314 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-15 06:50:11.456 | WARNING  |  5314 | msm.mycroft_skills_manager | No such default skill: mycroft-pandora
2021-10-15 06:50:11.457 | INFO     |  5314 | mycroft.skills.skill_manager:run:234 | Not all default skills are installed, performing skill update...
2021-10-15 06:50:11.457 | INFO     |  5314 | mycroft.skills.skill_updater:update_skills:149 | Beginning skill update...
2021-10-15 06:50:11.542 | INFO     |  5314 | PairingSkill | Communicating account URL to user
2021-10-15 06:50:11.543 | INFO     |  5314 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-15 06:50:12.644 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:13.046 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-hello-world
2021-10-15 06:50:13.053 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-audio-record
2021-10-15 06:50:13.059 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-npr-news
2021-10-15 06:50:13.069 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-personal
2021-10-15 06:50:13.084 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-ip
2021-10-15 06:50:13.107 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-installer
2021-10-15 06:50:13.115 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-playback-control
2021-10-15 06:50:13.117 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-singing
2021-10-15 06:50:13.117 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-joke
2021-10-15 06:50:13.121 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-reminder
2021-10-15 06:50:13.122 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-naptime
2021-10-15 06:50:13.122 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-duckduckgo
2021-10-15 06:50:13.123 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-configuration
2021-10-15 06:50:13.123 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-date-time
2021-10-15 06:50:13.545 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-alarm
2021-10-15 06:50:13.577 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-wolfram-alpha
2021-10-15 06:50:13.625 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-unknown
2021-10-15 06:50:13.939 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.014 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.057 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-hello-world
2021-10-15 06:50:14.057 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:14.058 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-speak
2021-10-15 06:50:14.156 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-ip
2021-10-15 06:50:14.284 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.404 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.460 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-naptime
2021-10-15 06:50:14.461 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:14.467 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-spelling
2021-10-15 06:50:14.538 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.581 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-fallback-duck-duck-go
2021-10-15 06:50:14.637 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-joke
2021-10-15 06:50:14.695 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.720 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.746 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:14.971 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-audio-record
2021-10-15 06:50:14.973 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-playback-control
2021-10-15 06:50:14.973 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:14.981 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-personal
2021-10-15 06:50:14.981 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:14.985 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-support
2021-10-15 06:50:14.992 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-stop
2021-10-15 06:50:15.020 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.028 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.130 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.164 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for fallback-wolfram-alpha
2021-10-15 06:50:15.218 | ERROR    |  5314 | msm.mycroft_skills_manager | Error running install_or_update on homeassistant.mycroftai: MergeConflict
2021-10-15 06:50:15.254 | INFO     |  5314 | msm.skill_entry | Successfully installed fallback-unknown
2021-10-15 06:50:15.254 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:15.255 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/mycroft-timer
2021-10-15 06:50:15.278 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-configuration
2021-10-15 06:50:15.279 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-weather
2021-10-15 06:50:15.318 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.341 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.353 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.385 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.493 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-npr-news
2021-10-15 06:50:15.504 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-reminder
2021-10-15 06:50:15.504 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:15.506 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-version-checker
2021-10-15 06:50:15.541 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-installer
2021-10-15 06:50:15.552 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-speak
2021-10-15 06:50:15.552 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:15.553 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-wiki
2021-10-15 06:50:15.559 | INFO     |  5314 | msm.skill_entry | Nothing new for mycroft-pairing
2021-10-15 06:50:15.566 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.651 | INFO     |  5314 | msm.skill_entry | Downloading skill: https://github.com/MycroftAI/skill-query
2021-10-15 06:50:15.718 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:15.834 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-date-time
2021-10-15 06:50:16.015 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:16.042 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-spelling
2021-10-15 06:50:16.043 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:16.060 | INFO     |  5314 | msm.skill_entry | Nothing new for mycroft-volume
2021-10-15 06:50:16.073 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:16.131 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-10-15 06:50:16.194 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:16.235 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-alarm
2021-10-15 06:50:16.406 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:16.486 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:16.492 | INFO     |  5314 | msm.skill_entry | Installing requirements.txt for mycroft-support-helper
2021-10-15 06:50:16.517 | ERROR    |  5314 | msm.mycroft_skills_manager | Error running install_or_update on homeassistant: MergeConflict
2021-10-15 06:50:16.605 | INFO     |  5314 | msm.skill_entry | Successfully installed mycroft-stop
2021-10-15 06:50:16.605 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:16.659 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
2021-10-15 06:50:16.747 | INFO     |  5314 | msm.skill_entry | Successfully installed fallback-query
2021-10-15 06:50:16.748 | INFO     |  5314 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-15 06:50:16.772 | INFO     |  5314 | msm.skill_entry | Installing system requirements...
