"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Dec 07 22:47:37 GMT 2021","Tue Dec 07 22:47:37 GMT 2021","603","","behave","","","","where skill conflict> -- @1.3 where skill conflict",""
"broken","Tue Dec 07 22:47:35 GMT 2021","Tue Dec 07 22:47:36 GMT 2021","602","","behave","","","","where skill conflict> -- @1.1 where skill conflict",""
"failed","Tue Dec 07 22:46:54 GMT 2021","Tue Dec 07 22:47:15 GMT 2021","20604","","behave","","","","triger automation",""
"failed","Tue Dec 07 22:45:11 GMT 2021","Tue Dec 07 22:45:32 GMT 2021","20604","","behave","","","","turn on light",""
"failed","Tue Dec 07 22:44:30 GMT 2021","Tue Dec 07 22:44:50 GMT 2021","20605","","behave","","","","toggle on switch",""
"failed","Tue Dec 07 22:47:37 GMT 2021","Tue Dec 07 22:47:58 GMT 2021","20605","","behave","","","","set climate temperature",""
"failed","Tue Dec 07 22:47:15 GMT 2021","Tue Dec 07 22:47:35 GMT 2021","20605","","behave","","","","tracker",""
"failed","Tue Dec 07 22:46:34 GMT 2021","Tue Dec 07 22:46:54 GMT 2021","20605","","behave","","","","turn off light",""
"failed","Tue Dec 07 22:45:32 GMT 2021","Tue Dec 07 22:45:52 GMT 2021","20605","","behave","","","","set light brightness",""
"broken","Tue Dec 07 22:47:36 GMT 2021","Tue Dec 07 22:47:37 GMT 2021","603","","behave","","","","where skill conflict> -- @1.2 where skill conflict",""
"failed","Tue Dec 07 22:43:49 GMT 2021","Tue Dec 07 22:44:09 GMT 2021","20605","","behave","","","","turn on switch",""
"failed","Tue Dec 07 22:45:52 GMT 2021","Tue Dec 07 22:46:13 GMT 2021","20604","","behave","","","","increase light brightness",""
"failed","Tue Dec 07 22:44:50 GMT 2021","Tue Dec 07 22:45:11 GMT 2021","20605","","behave","","","","turn off switch",""
"failed","Tue Dec 07 22:44:09 GMT 2021","Tue Dec 07 22:44:30 GMT 2021","20604","","behave","","","","toggle off switch",""
"failed","Tue Dec 07 22:46:13 GMT 2021","Tue Dec 07 22:46:34 GMT 2021","20605","","behave","","","","decrease light brightness",""
"failed","Tue Dec 07 22:47:58 GMT 2021","Tue Dec 07 22:48:18 GMT 2021","20605","","behave","","","","add item",""
"failed","Tue Dec 07 22:43:28 GMT 2021","Tue Dec 07 22:43:49 GMT 2021","20606","","behave","","","","read sensor",""
