"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 14:32:21 GMT 2021","Tue Oct 26 14:32:22 GMT 2021","711","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 14:32:11 GMT 2021","Tue Oct 26 14:32:12 GMT 2021","634","","behave","","","","set light brightness",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 14:32:02 GMT 2021","Tue Oct 26 14:32:02 GMT 2021","638","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 14:32:13 GMT 2021","Tue Oct 26 14:32:15 GMT 2021","1033","","behave","","","","triger automation",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 14:32:15 GMT 2021","Tue Oct 26 14:32:21 GMT 2021","6964","","behave","","","","tracker",""
"passed","Tue Oct 26 14:32:12 GMT 2021","Tue Oct 26 14:32:12 GMT 2021","337","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 14:32:11 GMT 2021","Tue Oct 26 14:32:11 GMT 2021","382","","behave","","","","turn on light",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:32:02 GMT 2021","Tue Oct 26 14:32:11 GMT 2021","8667","","behave","","","","turn off switch",""
"passed","Tue Oct 26 14:32:01 GMT 2021","Tue Oct 26 14:32:01 GMT 2021","339","","behave","","","","turn on switch",""
"passed","Tue Oct 26 14:32:13 GMT 2021","Tue Oct 26 14:32:13 GMT 2021","693","","behave","","","","turn off light",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 14:32:00 GMT 2021","Tue Oct 26 14:32:01 GMT 2021","967","","behave","","","","read sensor",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:32:22 GMT 2021","Tue Oct 26 14:32:23 GMT 2021","327","","behave","","","","add item",""
"passed","Tue Oct 26 14:32:01 GMT 2021","Tue Oct 26 14:32:02 GMT 2021","382","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 14:32:12 GMT 2021","Tue Oct 26 14:32:13 GMT 2021","337","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 14:31:57 GMT 2021","Tue Oct 26 14:31:57 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
