"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 24 19:57:51 GMT 2021","Sun Oct 24 19:57:51 GMT 2021","340","","behave","","","","toggle off switch",""
"passed","Sun Oct 24 19:57:46 GMT 2021","Sun Oct 24 19:57:46 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Sun Oct 24 19:57:47 GMT 2021","Sun Oct 24 19:57:47 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Sun Oct 24 19:58:22 GMT 2021","Sun Oct 24 19:58:22 GMT 2021","326","","behave","","","","add item",""
"passed","Sun Oct 24 19:57:50 GMT 2021","Sun Oct 24 19:57:51 GMT 2021","927","","behave","","","","read sensor",""
"passed","Sun Oct 24 19:58:01 GMT 2021","Sun Oct 24 19:58:02 GMT 2021","388","","behave","","","","increase light brightness",""
"passed","Sun Oct 24 19:58:21 GMT 2021","Sun Oct 24 19:58:22 GMT 2021","381","","behave","","","","set climate temperature",""
"passed","Sun Oct 24 19:57:52 GMT 2021","Sun Oct 24 19:57:59 GMT 2021","6925","","behave","","","","turn off switch",""
"passed","Sun Oct 24 19:57:51 GMT 2021","Sun Oct 24 19:57:51 GMT 2021","337","","behave","","","","turn on switch",""
"passed","Sun Oct 24 19:57:46 GMT 2021","Sun Oct 24 19:57:46 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Sun Oct 24 19:57:46 GMT 2021","Sun Oct 24 19:57:47 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Sun Oct 24 19:57:46 GMT 2021","Sun Oct 24 19:57:46 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Sun Oct 24 19:58:02 GMT 2021","Sun Oct 24 19:58:02 GMT 2021","607","","behave","","","","decrease light brightness",""
"passed","Sun Oct 24 19:58:11 GMT 2021","Sun Oct 24 19:58:21 GMT 2021","10303","","behave","","","","tracker-where_skill_conflict",""
"passed","Sun Oct 24 19:57:46 GMT 2021","Sun Oct 24 19:57:46 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Sun Oct 24 19:57:51 GMT 2021","Sun Oct 24 19:57:52 GMT 2021","677","","behave","","","","toggle on switch",""
"passed","Sun Oct 24 19:57:59 GMT 2021","Sun Oct 24 19:58:01 GMT 2021","2060","","behave","","","","turn on light",""
"passed","Sun Oct 24 19:58:04 GMT 2021","Sun Oct 24 19:58:11 GMT 2021","6639","","behave","","","","tracker",""
"passed","Sun Oct 24 19:58:03 GMT 2021","Sun Oct 24 19:58:04 GMT 2021","1029","","behave","","","","triger automation",""
"passed","Sun Oct 24 19:57:47 GMT 2021","Sun Oct 24 19:57:47 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Sun Oct 24 19:57:47 GMT 2021","Sun Oct 24 19:57:47 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Sun Oct 24 19:58:01 GMT 2021","Sun Oct 24 19:58:01 GMT 2021","359","","behave","","","","set light brightness",""
"passed","Sun Oct 24 19:58:02 GMT 2021","Sun Oct 24 19:58:03 GMT 2021","738","","behave","","","","turn off light",""
