"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 15 06:51:54 GMT 2021","Fri Oct 15 06:51:54 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 15 06:51:25 GMT 2021","Fri Oct 15 06:51:26 GMT 2021","550","","behave","","","","turn off light",""
"passed","Fri Oct 15 06:51:15 GMT 2021","Fri Oct 15 06:51:15 GMT 2021","631","","behave","","","","toggle on switch",""
"passed","Fri Oct 15 06:51:16 GMT 2021","Fri Oct 15 06:51:24 GMT 2021","7593","","behave","","","","turn on light",""
"passed","Fri Oct 15 06:51:26 GMT 2021","Fri Oct 15 06:51:27 GMT 2021","1016","","behave","","","","tracker",""
"passed","Fri Oct 15 06:51:54 GMT 2021","Fri Oct 15 06:51:54 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 15 06:51:54 GMT 2021","Fri Oct 15 06:51:54 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 15 06:51:25 GMT 2021","Fri Oct 15 06:51:25 GMT 2021","364","","behave","","","","decrease light brightness",""
"passed","Fri Oct 15 06:51:33 GMT 2021","Fri Oct 15 06:51:34 GMT 2021","1502","","behave","","","","add item",""
"passed","Fri Oct 15 06:51:13 GMT 2021","Fri Oct 15 06:51:14 GMT 2021","996","","behave","","","","read sensor",""
"broken","Fri Oct 15 06:51:54 GMT 2021","Fri Oct 15 06:51:54 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"broken","Fri Oct 15 06:51:54 GMT 2021","Fri Oct 15 06:51:54 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 15 06:51:27 GMT 2021","Fri Oct 15 06:51:33 GMT 2021","5619","","behave","","","","set climate temperature",""
"passed","Fri Oct 15 06:51:26 GMT 2021","Fri Oct 15 06:51:26 GMT 2021","478","","behave","","","","triger automation",""
"passed","Fri Oct 15 06:51:24 GMT 2021","Fri Oct 15 06:51:25 GMT 2021","380","","behave","","","","increase light brightness",""
"passed","Fri Oct 15 06:51:14 GMT 2021","Fri Oct 15 06:51:14 GMT 2021","388","","behave","","","","turn on switch",""
"passed","Fri Oct 15 06:51:24 GMT 2021","Fri Oct 15 06:51:24 GMT 2021","410","","behave","","","","set light brightness",""
"passed","Fri Oct 15 06:51:15 GMT 2021","Fri Oct 15 06:51:16 GMT 2021","1024","","behave","","","","turn off switch",""
"passed","Fri Oct 15 06:51:14 GMT 2021","Fri Oct 15 06:51:15 GMT 2021","385","","behave","","","","toggle off switch",""
