"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 22:30:51 GMT 2021","Fri Oct 01 22:30:51 GMT 2021","347","","","","","","turn on switch",""
"passed","Fri Oct 01 22:32:05 GMT 2021","Fri Oct 01 22:32:05 GMT 2021","326","","","","","","add item",""
"failed","Fri Oct 01 22:31:43 GMT 2021","Fri Oct 01 22:32:03 GMT 2021","20606","","","","","","decrease light brightness",""
"failed","Fri Oct 01 22:31:01 GMT 2021","Fri Oct 01 22:31:22 GMT 2021","20606","","","","","","set light brightness",""
"failed","Fri Oct 01 22:30:30 GMT 2021","Fri Oct 01 22:30:51 GMT 2021","20609","","","","","","read sensor",""
"passed","Fri Oct 01 22:32:04 GMT 2021","Fri Oct 01 22:32:04 GMT 2021","382","","","","","","tracker",""
"passed","Fri Oct 01 22:30:52 GMT 2021","Fri Oct 01 22:30:53 GMT 2021","1012","","","","","","turn off switch",""
"failed","Fri Oct 01 22:31:22 GMT 2021","Fri Oct 01 22:31:43 GMT 2021","20605","","","","","","increase light brightness",""
"passed","Fri Oct 01 22:32:04 GMT 2021","Fri Oct 01 22:32:04 GMT 2021","339","","","","","","triger automation",""
"passed","Fri Oct 01 22:30:52 GMT 2021","Fri Oct 01 22:30:52 GMT 2021","379","","","","","","toggle on switch",""
"passed","Fri Oct 01 22:32:03 GMT 2021","Fri Oct 01 22:32:04 GMT 2021","343","","","","","","turn off light",""
"passed","Fri Oct 01 22:32:04 GMT 2021","Fri Oct 01 22:32:05 GMT 2021","338","","","","","","set climate temperature",""
"passed","Fri Oct 01 22:30:53 GMT 2021","Fri Oct 01 22:31:01 GMT 2021","8218","","","","","","turn on light",""
"passed","Fri Oct 01 22:30:51 GMT 2021","Fri Oct 01 22:30:52 GMT 2021","396","","","","","","toggle off switch",""
