"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 14:57:02 GMT 2021","Tue Oct 26 14:57:03 GMT 2021","347","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 14:57:02 GMT 2021","Tue Oct 26 14:57:02 GMT 2021","379","","behave","","","","turn on switch",""
"passed","Tue Oct 26 14:57:23 GMT 2021","Tue Oct 26 14:57:23 GMT 2021","731","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 14:57:13 GMT 2021","Tue Oct 26 14:57:14 GMT 2021","626","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:57:04 GMT 2021","Tue Oct 26 14:57:09 GMT 2021","5377","","behave","","","","turn off switch",""
"passed","Tue Oct 26 14:57:18 GMT 2021","Tue Oct 26 14:57:23 GMT 2021","4319","","behave","","","","tracker",""
"passed","Tue Oct 26 14:57:23 GMT 2021","Tue Oct 26 14:57:24 GMT 2021","593","","behave","","","","add item",""
"passed","Tue Oct 26 14:57:13 GMT 2021","Tue Oct 26 14:57:13 GMT 2021","406","","behave","","","","set light brightness",""
"passed","Tue Oct 26 14:57:03 GMT 2021","Tue Oct 26 14:57:04 GMT 2021","671","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 14:57:14 GMT 2021","Tue Oct 26 14:57:15 GMT 2021","1014","","behave","","","","turn off light",""
"passed","Tue Oct 26 14:57:14 GMT 2021","Tue Oct 26 14:57:14 GMT 2021","403","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 14:57:09 GMT 2021","Tue Oct 26 14:57:13 GMT 2021","3628","","behave","","","","turn on light",""
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 14:57:01 GMT 2021","Tue Oct 26 14:57:02 GMT 2021","938","","behave","","","","read sensor",""
"passed","Tue Oct 26 14:56:58 GMT 2021","Tue Oct 26 14:56:58 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 14:57:15 GMT 2021","Tue Oct 26 14:57:18 GMT 2021","3235","","behave","","","","triger automation",""
