"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 07 22:09:24 GMT 2021","Tue Dec 07 22:09:45 GMT 2021","20606","","behave","","","","read sensor",""
"broken","Tue Dec 07 22:13:32 GMT 2021","Tue Dec 07 22:13:32 GMT 2021","603","","behave","","","","where skill conflict> -- @1.1 where skill conflict",""
"failed","Tue Dec 07 22:13:54 GMT 2021","Tue Dec 07 22:14:15 GMT 2021","20605","","behave","","","","add item",""
"failed","Tue Dec 07 22:09:45 GMT 2021","Tue Dec 07 22:10:06 GMT 2021","20605","","behave","","","","turn on switch",""
"failed","Tue Dec 07 22:11:07 GMT 2021","Tue Dec 07 22:11:28 GMT 2021","20605","","behave","","","","turn on light",""
"failed","Tue Dec 07 22:11:28 GMT 2021","Tue Dec 07 22:11:49 GMT 2021","20605","","behave","","","","set light brightness",""
"broken","Tue Dec 07 22:13:32 GMT 2021","Tue Dec 07 22:13:33 GMT 2021","603","","behave","","","","where skill conflict> -- @1.2 where skill conflict",""
"failed","Tue Dec 07 22:12:30 GMT 2021","Tue Dec 07 22:12:51 GMT 2021","20605","","behave","","","","turn off light",""
"failed","Tue Dec 07 22:13:11 GMT 2021","Tue Dec 07 22:13:32 GMT 2021","20604","","behave","","","","tracker",""
"failed","Tue Dec 07 22:10:26 GMT 2021","Tue Dec 07 22:10:47 GMT 2021","20605","","behave","","","","toggle on switch",""
"failed","Tue Dec 07 22:11:49 GMT 2021","Tue Dec 07 22:12:09 GMT 2021","20604","","behave","","","","increase light brightness",""
"failed","Tue Dec 07 22:13:34 GMT 2021","Tue Dec 07 22:13:54 GMT 2021","20604","","behave","","","","set climate temperature",""
"failed","Tue Dec 07 22:10:06 GMT 2021","Tue Dec 07 22:10:26 GMT 2021","20604","","behave","","","","toggle off switch",""
"failed","Tue Dec 07 22:12:09 GMT 2021","Tue Dec 07 22:12:30 GMT 2021","20604","","behave","","","","decrease light brightness",""
"broken","Tue Dec 07 22:13:33 GMT 2021","Tue Dec 07 22:13:34 GMT 2021","603","","behave","","","","where skill conflict> -- @1.3 where skill conflict",""
"failed","Tue Dec 07 22:10:47 GMT 2021","Tue Dec 07 22:11:07 GMT 2021","20605","","behave","","","","turn off switch",""
"failed","Tue Dec 07 22:12:51 GMT 2021","Tue Dec 07 22:13:11 GMT 2021","20604","","behave","","","","triger automation",""
