"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Dec 09 08:34:14 GMT 2021","Thu Dec 09 08:34:15 GMT 2021","360","","behave","","","","set climate temperature",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Dec 09 08:33:23 GMT 2021","Thu Dec 09 08:33:24 GMT 2021","469","","behave","","","","set light brightness",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Dec 09 08:34:04 GMT 2021","Thu Dec 09 08:34:14 GMT 2021","10304","","behave","","","","where is skill conflict -- @1.4 where is skill conflict",""
"passed","Thu Dec 09 08:33:17 GMT 2021","Thu Dec 09 08:33:22 GMT 2021","4977","","behave","","","","turn off switch",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Thu Dec 09 08:33:28 GMT 2021","Thu Dec 09 08:33:32 GMT 2021","4375","","behave","","","","triger automation",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Dec 09 08:33:24 GMT 2021","Thu Dec 09 08:33:25 GMT 2021","1035","","behave","","","","decrease light brightness",""
"passed","Thu Dec 09 08:34:15 GMT 2021","Thu Dec 09 08:34:15 GMT 2021","343","","behave","","","","add item",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Thu Dec 09 08:33:14 GMT 2021","Thu Dec 09 08:33:17 GMT 2021","3621","","behave","","","","toggle on switch",""
"passed","Thu Dec 09 08:33:11 GMT 2021","Thu Dec 09 08:33:12 GMT 2021","1014","","behave","","","","read sensor",""
"passed","Thu Dec 09 08:33:22 GMT 2021","Thu Dec 09 08:33:23 GMT 2021","1020","","behave","","","","turn on light",""
"passed","Thu Dec 09 08:33:12 GMT 2021","Thu Dec 09 08:33:12 GMT 2021","387","","behave","","","","turn on switch",""
"passed","Thu Dec 09 08:33:25 GMT 2021","Thu Dec 09 08:33:28 GMT 2021","2257","","behave","","","","turn off light",""
"passed","Thu Dec 09 08:33:12 GMT 2021","Thu Dec 09 08:33:14 GMT 2021","1405","","behave","","","","toggle off switch",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Dec 09 08:33:54 GMT 2021","Thu Dec 09 08:34:04 GMT 2021","10303","","behave","","","","where is skill conflict -- @1.3 where is skill conflict",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Dec 09 08:33:24 GMT 2021","Thu Dec 09 08:33:24 GMT 2021","563","","behave","","","","increase light brightness",""
"passed","Thu Dec 09 08:33:33 GMT 2021","Thu Dec 09 08:33:43 GMT 2021","10302","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
"passed","Thu Dec 09 08:33:43 GMT 2021","Thu Dec 09 08:33:54 GMT 2021","10303","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"passed","Thu Dec 09 08:33:32 GMT 2021","Thu Dec 09 08:33:33 GMT 2021","1014","","behave","","","","tracker",""
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Dec 09 08:33:08 GMT 2021","Thu Dec 09 08:33:08 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
