"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 02 20:27:34 GMT 2021","Sat Oct 02 20:27:34 GMT 2021","389","","","","","","turn on switch",""
"passed","Sat Oct 02 20:28:39 GMT 2021","Sat Oct 02 20:28:39 GMT 2021","345","","","","","","tracker",""
"passed","Sat Oct 02 20:27:35 GMT 2021","Sat Oct 02 20:27:35 GMT 2021","393","","","","","","turn off switch",""
"passed","Sat Oct 02 20:28:39 GMT 2021","Sat Oct 02 20:28:40 GMT 2021","343","","","","","","set climate temperature",""
"failed","Sat Oct 02 20:27:13 GMT 2021","Sat Oct 02 20:27:34 GMT 2021","20612","","","","","","read sensor",""
"failed","Sat Oct 02 20:27:36 GMT 2021","Sat Oct 02 20:27:57 GMT 2021","20607","","","","","","set light brightness",""
"passed","Sat Oct 02 20:28:38 GMT 2021","Sat Oct 02 20:28:39 GMT 2021","395","","","","","","turn off light",""
"failed","Sat Oct 02 20:28:18 GMT 2021","Sat Oct 02 20:28:38 GMT 2021","20606","","","","","","decrease light brightness",""
"passed","Sat Oct 02 20:27:35 GMT 2021","Sat Oct 02 20:27:36 GMT 2021","1011","","","","","","turn on light",""
"passed","Sat Oct 02 20:27:35 GMT 2021","Sat Oct 02 20:27:35 GMT 2021","340","","","","","","toggle on switch",""
"passed","Sat Oct 02 20:28:39 GMT 2021","Sat Oct 02 20:28:39 GMT 2021","341","","","","","","triger automation",""
"passed","Sat Oct 02 20:27:34 GMT 2021","Sat Oct 02 20:27:35 GMT 2021","340","","","","","","toggle off switch",""
"failed","Sat Oct 02 20:27:57 GMT 2021","Sat Oct 02 20:28:18 GMT 2021","20607","","","","","","increase light brightness",""
"passed","Sat Oct 02 20:28:40 GMT 2021","Sat Oct 02 20:28:40 GMT 2021","329","","","","","","add item",""
