"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Oct 02 07:41:03 GMT 2021","Sat Oct 02 07:41:24 GMT 2021","20609","","","","","","read sensor",""
"passed","Sat Oct 02 07:41:24 GMT 2021","Sat Oct 02 07:41:24 GMT 2021","345","","","","","","turn on switch",""
"passed","Sat Oct 02 07:42:36 GMT 2021","Sat Oct 02 07:42:36 GMT 2021","338","","","","","","triger automation",""
"passed","Sat Oct 02 07:41:26 GMT 2021","Sat Oct 02 07:41:34 GMT 2021","8226","","","","","","turn on light",""
"failed","Sat Oct 02 07:41:34 GMT 2021","Sat Oct 02 07:41:55 GMT 2021","20605","","","","","","set light brightness",""
"passed","Sat Oct 02 07:41:24 GMT 2021","Sat Oct 02 07:41:24 GMT 2021","385","","","","","","toggle off switch",""
"passed","Sat Oct 02 07:41:24 GMT 2021","Sat Oct 02 07:41:25 GMT 2021","380","","","","","","toggle on switch",""
"failed","Sat Oct 02 07:41:55 GMT 2021","Sat Oct 02 07:42:15 GMT 2021","20605","","","","","","increase light brightness",""
"passed","Sat Oct 02 07:42:36 GMT 2021","Sat Oct 02 07:42:36 GMT 2021","345","","","","","","turn off light",""
"passed","Sat Oct 02 07:41:25 GMT 2021","Sat Oct 02 07:41:26 GMT 2021","1012","","","","","","turn off switch",""
"passed","Sat Oct 02 07:42:47 GMT 2021","Sat Oct 02 07:42:48 GMT 2021","330","","","","","","add item",""
"passed","Sat Oct 02 07:42:36 GMT 2021","Sat Oct 02 07:42:47 GMT 2021","10624","","","","","","tracker",""
"failed","Sat Oct 02 07:42:15 GMT 2021","Sat Oct 02 07:42:36 GMT 2021","20606","","","","","","decrease light brightness",""
"passed","Sat Oct 02 07:42:47 GMT 2021","Sat Oct 02 07:42:47 GMT 2021","341","","","","","","set climate temperature",""
