"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 20:42:22 GMT 2021","Fri Oct 01 20:42:28 GMT 2021","5836","","","","","","triger automation",""
"passed","Fri Oct 01 20:42:21 GMT 2021","Fri Oct 01 20:42:22 GMT 2021","1013","","","","","","turn off light",""
"passed","Fri Oct 01 20:42:10 GMT 2021","Fri Oct 01 20:42:10 GMT 2021","342","","","","","","toggle off switch",""
"passed","Fri Oct 01 20:42:20 GMT 2021","Fri Oct 01 20:42:20 GMT 2021","618","","","","","","increase light brightness",""
"passed","Fri Oct 01 20:42:10 GMT 2021","Fri Oct 01 20:42:11 GMT 2021","685","","","","","","toggle on switch",""
"passed","Fri Oct 01 20:42:09 GMT 2021","Fri Oct 01 20:42:10 GMT 2021","385","","","","","","turn on switch",""
"passed","Fri Oct 01 20:42:11 GMT 2021","Fri Oct 01 20:42:18 GMT 2021","6850","","","","","","turn off switch",""
"passed","Fri Oct 01 20:42:29 GMT 2021","Fri Oct 01 20:42:30 GMT 2021","867","","","","","","set climate temperature",""
"passed","Fri Oct 01 20:42:28 GMT 2021","Fri Oct 01 20:42:29 GMT 2021","1302","","","","","","tracker",""
"passed","Fri Oct 01 20:42:30 GMT 2021","Fri Oct 01 20:42:31 GMT 2021","598","","","","","","add item",""
"passed","Fri Oct 01 20:42:18 GMT 2021","Fri Oct 01 20:42:19 GMT 2021","1757","","","","","","turn on light",""
"passed","Fri Oct 01 20:42:19 GMT 2021","Fri Oct 01 20:42:20 GMT 2021","415","","","","","","set light brightness",""
"passed","Fri Oct 01 20:42:20 GMT 2021","Fri Oct 01 20:42:21 GMT 2021","703","","","","","","decrease light brightness",""
"passed","Fri Oct 01 20:42:04 GMT 2021","Fri Oct 01 20:42:09 GMT 2021","4873","","","","","","read sensor",""
