"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 24 19:39:46 GMT 2022","Mon Oct 24 19:39:54 GMT 2022","8204","","behave","","","","turn on light",""
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","5","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 24 19:39:44 GMT 2022","Mon Oct 24 19:39:45 GMT 2022","391","","behave","","","","toggle off switch",""
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","1","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 24 19:40:15 GMT 2022","Mon Oct 24 19:40:26 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"passed","Mon Oct 24 19:39:57 GMT 2022","Mon Oct 24 19:39:58 GMT 2022","1023","","behave","","","","triger script",""
"passed","Mon Oct 24 19:39:58 GMT 2022","Mon Oct 24 19:40:04 GMT 2022","6612","","behave","","","","read light state",""
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 24 19:40:47 GMT 2022","Mon Oct 24 19:40:47 GMT 2022","349","","behave","","","","add item",""
"passed","Mon Oct 24 19:40:57 GMT 2022","Mon Oct 24 19:40:58 GMT 2022","381","","behave","","","","show image",""
"passed","Mon Oct 24 19:39:43 GMT 2022","Mon Oct 24 19:39:44 GMT 2022","1318","","behave","","","","read sensor",""
"passed","Mon Oct 24 19:39:55 GMT 2022","Mon Oct 24 19:39:55 GMT 2022","386","","behave","","","","increase light brightness",""
"passed","Mon Oct 24 19:39:45 GMT 2022","Mon Oct 24 19:39:46 GMT 2022","1017","","behave","","","","turn off switch",""
"passed","Mon Oct 24 19:40:05 GMT 2022","Mon Oct 24 19:40:15 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
"passed","Mon Oct 24 19:39:54 GMT 2022","Mon Oct 24 19:39:55 GMT 2022","409","","behave","","","","set light brightness",""
"passed","Mon Oct 24 19:39:44 GMT 2022","Mon Oct 24 19:39:44 GMT 2022","387","","behave","","","","turn on switch",""
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 24 19:39:55 GMT 2022","Mon Oct 24 19:39:56 GMT 2022","668","","behave","","","","turn off light",""
"passed","Mon Oct 24 19:39:56 GMT 2022","Mon Oct 24 19:39:57 GMT 2022","362","","behave","","","","triger automation",""
"passed","Mon Oct 24 19:39:55 GMT 2022","Mon Oct 24 19:39:55 GMT 2022","342","","behave","","","","decrease light brightness",""
"passed","Mon Oct 24 19:40:36 GMT 2022","Mon Oct 24 19:40:46 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.4 where is skill conflict",""
"passed","Mon Oct 24 19:39:45 GMT 2022","Mon Oct 24 19:39:45 GMT 2022","388","","behave","","","","toggle on switch",""
"passed","Mon Oct 24 19:40:04 GMT 2022","Mon Oct 24 19:40:05 GMT 2022","1016","","behave","","","","tracker",""
"passed","Mon Oct 24 19:40:26 GMT 2022","Mon Oct 24 19:40:36 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.3 where is skill conflict",""
"passed","Mon Oct 24 19:40:46 GMT 2022","Mon Oct 24 19:40:47 GMT 2022","354","","behave","","","","set climate temperature",""
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 24 19:40:47 GMT 2022","Mon Oct 24 19:40:57 GMT 2022","10302","","behave","","","","show image of missing entity",""
"passed","Mon Oct 24 19:39:39 GMT 2022","Mon Oct 24 19:39:39 GMT 2022","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
