"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 01 21:40:57 GMT 2021","Fri Oct 01 21:41:17 GMT 2021","20605","","","","","","set light brightness",""
"passed","Fri Oct 01 21:41:59 GMT 2021","Fri Oct 01 21:42:00 GMT 2021","384","","","","","","tracker",""
"passed","Fri Oct 01 21:41:58 GMT 2021","Fri Oct 01 21:41:59 GMT 2021","380","","","","","","turn off light",""
"passed","Fri Oct 01 21:41:59 GMT 2021","Fri Oct 01 21:41:59 GMT 2021","335","","","","","","triger automation",""
"passed","Fri Oct 01 21:42:00 GMT 2021","Fri Oct 01 21:42:00 GMT 2021","338","","","","","","set climate temperature",""
"passed","Fri Oct 01 21:40:47 GMT 2021","Fri Oct 01 21:40:47 GMT 2021","382","","","","","","toggle on switch",""
"passed","Fri Oct 01 21:42:00 GMT 2021","Fri Oct 01 21:42:00 GMT 2021","326","","","","","","add item",""
"passed","Fri Oct 01 21:40:46 GMT 2021","Fri Oct 01 21:40:47 GMT 2021","418","","","","","","turn on switch",""
"failed","Fri Oct 01 21:40:26 GMT 2021","Fri Oct 01 21:40:46 GMT 2021","20610","","","","","","read sensor",""
"passed","Fri Oct 01 21:40:47 GMT 2021","Fri Oct 01 21:40:47 GMT 2021","391","","","","","","toggle off switch",""
"failed","Fri Oct 01 21:41:17 GMT 2021","Fri Oct 01 21:41:38 GMT 2021","20606","","","","","","increase light brightness",""
"failed","Fri Oct 01 21:41:38 GMT 2021","Fri Oct 01 21:41:58 GMT 2021","20606","","","","","","decrease light brightness",""
"passed","Fri Oct 01 21:40:48 GMT 2021","Fri Oct 01 21:40:57 GMT 2021","8586","","","","","","turn on light",""
"passed","Fri Oct 01 21:40:47 GMT 2021","Fri Oct 01 21:40:48 GMT 2021","632","","","","","","turn off switch",""
