"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 10:00:48 GMT 2021","Tue Oct 26 10:00:55 GMT 2021","6579","","behave","","","","tracker",""
"passed","Tue Oct 26 10:00:46 GMT 2021","Tue Oct 26 10:00:46 GMT 2021","575","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 10:00:55 GMT 2021","Tue Oct 26 10:00:56 GMT 2021","740","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 10:00:45 GMT 2021","Tue Oct 26 10:00:45 GMT 2021","400","","behave","","","","set light brightness",""
"passed","Tue Oct 26 10:00:35 GMT 2021","Tue Oct 26 10:00:35 GMT 2021","381","","behave","","","","turn on switch",""
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 10:00:36 GMT 2021","Tue Oct 26 10:00:43 GMT 2021","7153","","behave","","","","turn off switch",""
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 10:00:47 GMT 2021","Tue Oct 26 10:00:48 GMT 2021","1031","","behave","","","","triger automation",""
"passed","Tue Oct 26 10:00:56 GMT 2021","Tue Oct 26 10:00:56 GMT 2021","586","","behave","","","","add item",""
"passed","Tue Oct 26 10:00:43 GMT 2021","Tue Oct 26 10:00:45 GMT 2021","1835","","behave","","","","turn on light",""
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 10:00:35 GMT 2021","Tue Oct 26 10:00:36 GMT 2021","633","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 10:00:45 GMT 2021","Tue Oct 26 10:00:46 GMT 2021","376","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 10:00:46 GMT 2021","Tue Oct 26 10:00:47 GMT 2021","737","","behave","","","","turn off light",""
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 10:00:30 GMT 2021","Tue Oct 26 10:00:30 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 10:00:35 GMT 2021","Tue Oct 26 10:00:35 GMT 2021","385","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 10:00:34 GMT 2021","Tue Oct 26 10:00:35 GMT 2021","959","","behave","","","","read sensor",""
