"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 19 07:15:25 GMT 2021","Tue Oct 19 07:15:26 GMT 2021","727","","behave","","","","turn off light",""
"passed","Tue Oct 19 07:15:34 GMT 2021","Tue Oct 19 07:15:34 GMT 2021","689","","behave","","","","set climate temperature",""
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 19 07:15:15 GMT 2021","Tue Oct 19 07:15:18 GMT 2021","3699","","behave","","","","turn off switch",""
"passed","Tue Oct 19 07:15:26 GMT 2021","Tue Oct 19 07:15:27 GMT 2021","1032","","behave","","","","triger automation",""
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","27","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"failed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 19 07:15:13 GMT 2021","Tue Oct 19 07:15:14 GMT 2021","339","","behave","","","","turn on switch",""
"passed","Tue Oct 19 07:15:27 GMT 2021","Tue Oct 19 07:15:34 GMT 2021","6623","","behave","","","","tracker",""
"passed","Tue Oct 19 07:15:24 GMT 2021","Tue Oct 19 07:15:25 GMT 2021","391","","behave","","","","increase light brightness",""
"passed","Tue Oct 19 07:15:34 GMT 2021","Tue Oct 19 07:15:35 GMT 2021","590","","behave","","","","add item",""
"passed","Tue Oct 19 07:15:14 GMT 2021","Tue Oct 19 07:15:14 GMT 2021","345","","behave","","","","toggle off switch",""
"passed","Tue Oct 19 07:15:12 GMT 2021","Tue Oct 19 07:15:13 GMT 2021","971","","behave","","","","read sensor",""
"passed","Tue Oct 19 07:15:14 GMT 2021","Tue Oct 19 07:15:15 GMT 2021","677","","behave","","","","toggle on switch",""
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 19 07:15:25 GMT 2021","Tue Oct 19 07:15:25 GMT 2021","614","","behave","","","","decrease light brightness",""
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 19 07:15:24 GMT 2021","Tue Oct 19 07:15:24 GMT 2021","357","","behave","","","","set light brightness",""
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 19 07:15:18 GMT 2021","Tue Oct 19 07:15:24 GMT 2021","5286","","behave","","","","turn on light",""
"passed","Tue Oct 19 07:15:09 GMT 2021","Tue Oct 19 07:15:09 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
