"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 10 20:52:03 GMT 2021","Sun Oct 10 20:52:03 GMT 2021","382","","","","","","toggle on switch",""
"passed","Sun Oct 10 20:52:34 GMT 2021","Sun Oct 10 20:52:34 GMT 2021","342","","","","","","turn off light",""
"failed","Sun Oct 10 20:52:12 GMT 2021","Sun Oct 10 20:52:33 GMT 2021","20606","","","","","","set light brightness",""
"passed","Sun Oct 10 20:52:04 GMT 2021","Sun Oct 10 20:52:12 GMT 2021","8226","","","","","","turn on light",""
"passed","Sun Oct 10 20:52:35 GMT 2021","Sun Oct 10 20:52:36 GMT 2021","1020","","","","","","add item",""
"passed","Sun Oct 10 20:52:01 GMT 2021","Sun Oct 10 20:52:02 GMT 2021","1074","","","","","","read sensor",""
"passed","Sun Oct 10 20:52:02 GMT 2021","Sun Oct 10 20:52:02 GMT 2021","384","","","","","","turn on switch",""
"passed","Sun Oct 10 20:52:33 GMT 2021","Sun Oct 10 20:52:34 GMT 2021","342","","","","","","decrease light brightness",""
"passed","Sun Oct 10 20:52:35 GMT 2021","Sun Oct 10 20:52:35 GMT 2021","687","","","","","","set climate temperature",""
"passed","Sun Oct 10 20:52:34 GMT 2021","Sun Oct 10 20:52:35 GMT 2021","344","","","","","","tracker",""
"passed","Sun Oct 10 20:52:33 GMT 2021","Sun Oct 10 20:52:33 GMT 2021","342","","","","","","increase light brightness",""
"passed","Sun Oct 10 20:52:03 GMT 2021","Sun Oct 10 20:52:04 GMT 2021","1015","","","","","","turn off switch",""
"passed","Sun Oct 10 20:52:34 GMT 2021","Sun Oct 10 20:52:34 GMT 2021","341","","","","","","triger automation",""
"passed","Sun Oct 10 20:52:02 GMT 2021","Sun Oct 10 20:52:03 GMT 2021","386","","","","","","toggle off switch",""
