2021-10-24 19:18:38.915 | INFO     |  5693 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-24 19:18:38.930 | INFO     |  5693 | mycroft_bus_client.client.client | Connected
2021-10-24 19:18:38.934 | INFO     |  5693 | mycroft.util.process_utils:start_message_bus_client:155 | Connected to messagebus
2021-10-24 19:18:38.939 | INFO     |  5693 | mycroft.skills.msm_wrapper:create_msm:96 | Acquiring lock to instantiate MSM
2021-10-24 19:18:40.895 | INFO     |  5693 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-24 19:18:41.514 | INFO     |  5693 | mycroft.skills.msm_wrapper:create_msm:112 | Releasing MSM instantiation lock.
2021-10-24 19:18:41.515 | INFO     |  5693 | mycroft.skills.skill_updater:_log_next_download_time:267 | Next scheduled skill update: 2021-10-24 19:18:40.515087
2021-10-24 19:18:41.515 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-pairing
2021-10-24 19:18:42.729 | INFO     |  5693 | msm.skill_entry | Installing system requirements...
2021-10-24 19:18:42.752 | INFO     |  5693 | msm.skill_entry | Successfully installed mycroft-pairing
2021-10-24 19:18:42.753 | INFO     |  5693 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-24 19:18:42.754 | INFO     |  5693 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-pairing.mycroftai
2021-10-24 19:18:42.761 | INFO     |  5693 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-24 19:18:42.769 | INFO     |  5693 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-pairing.mycroftai
2021-10-24 19:18:42.770 | INFO     |  5693 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-24 19:18:42.772 | INFO     |  5693 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-pairing.mycroftai loaded successfully
2021-10-24 19:18:42.772 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-volume
2021-10-24 19:18:43.608 | INFO     |  5693 | msm.skill_entry | Installing system requirements...
2021-10-24 19:18:43.618 | INFO     |  5693 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-10-24 19:18:44.407 | INFO     |  5693 | msm.skill_entry | Successfully installed mycroft-volume
2021-10-24 19:18:44.408 | INFO     |  5693 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-24 19:18:44.409 | INFO     |  5693 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-volume.mycroftai
2021-10-24 19:18:44.425 | INFO     |  5693 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-24 19:18:44.518 | ERROR    |  5693 | VolumeSkill | Couldn't allocate mixer, ALSAAudioError('No such file or directory [default]')
2021-10-24 19:18:47.519 | INFO     |  5693 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-volume.mycroftai
2021-10-24 19:18:47.520 | INFO     |  5693 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-24 19:18:47.521 | INFO     |  5693 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-volume.mycroftai loaded successfully
2021-10-24 19:18:47.521 | INFO     |  5693 | __main__:on_started:177 | Skills service is starting up.
2021-10-24 19:18:47.719 | INFO     |  5693 | __main__:_update_system:154 | Attempting system update...
2021-10-24 19:18:50.721 | INFO     |  5693 | mycroft.enclosure.display_manager:_write_data:70 | Display Manager is creating /tmp/mycroft/ipc/managers/disp_info
2021-10-24 19:18:50.723 | INFO     |  5693 | __main__:_ensure_device_is_paired:133 | Device not paired, invoking the pairing skill
2021-10-24 19:18:50.724 | INFO     |  5693 | __main__:on_alive:181 | Skills service is alive.
2021-10-24 19:18:50.725 | INFO     |  5693 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-24 19:18:51.011 | INFO     |  5693 | PairingSkill | Communicating account URL to user
2021-10-24 19:18:51.621 | WARNING  |  5693 | msm.mycroft_skills_manager | No such default skill: mycroft-pandora
2021-10-24 19:18:51.622 | INFO     |  5693 | mycroft.skills.skill_manager:run:234 | Not all default skills are installed, performing skill update...
2021-10-24 19:18:51.622 | INFO     |  5693 | mycroft.skills.skill_updater:update_skills:149 | Beginning skill update...
2021-10-24 19:18:51.816 | INFO     |  5693 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-24 19:18:53.036 | INFO     |  5693 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-24 19:18:53.173 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-wolfram-alpha
2021-10-24 19:18:53.182 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-alarm
2021-10-24 19:18:53.185 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-audio-record
2021-10-24 19:18:53.189 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-configuration
2021-10-24 19:18:53.202 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-date-time
2021-10-24 19:18:53.206 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-duckduckgo
2021-10-24 19:18:53.208 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-hello-world
2021-10-24 19:18:53.211 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-installer
2021-10-24 19:18:53.215 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-ip
2021-10-24 19:18:53.227 | INFO     |  5693 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-joke
