"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 14:41:30 GMT 2021","Tue Oct 26 14:41:30 GMT 2021","628","","behave","","","","add item",""
"passed","Tue Oct 26 14:41:29 GMT 2021","Tue Oct 26 14:41:30 GMT 2021","715","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 14:41:21 GMT 2021","Tue Oct 26 14:41:22 GMT 2021","1012","","behave","","","","turn off light",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:41:08 GMT 2021","Tue Oct 26 14:41:09 GMT 2021","338","","behave","","","","turn on switch",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 14:41:20 GMT 2021","Tue Oct 26 14:41:20 GMT 2021","641","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","22","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 14:41:22 GMT 2021","Tue Oct 26 14:41:28 GMT 2021","6219","","behave","","","","triger automation",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:41:19 GMT 2021","Tue Oct 26 14:41:20 GMT 2021","340","","behave","","","","set light brightness",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 14:41:20 GMT 2021","Tue Oct 26 14:41:21 GMT 2021","388","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 14:41:10 GMT 2021","Tue Oct 26 14:41:18 GMT 2021","8638","","behave","","","","turn off switch",""
"passed","Tue Oct 26 14:41:09 GMT 2021","Tue Oct 26 14:41:10 GMT 2021","642","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 14:41:09 GMT 2021","Tue Oct 26 14:41:09 GMT 2021","380","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 14:41:08 GMT 2021","Tue Oct 26 14:41:08 GMT 2021","942","","behave","","","","read sensor",""
"passed","Tue Oct 26 14:41:18 GMT 2021","Tue Oct 26 14:41:19 GMT 2021","721","","behave","","","","turn on light",""
"passed","Tue Oct 26 14:41:05 GMT 2021","Tue Oct 26 14:41:05 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 14:41:28 GMT 2021","Tue Oct 26 14:41:29 GMT 2021","1104","","behave","","","","tracker",""
