"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 07 22:26:57 GMT 2021","Tue Dec 07 22:27:18 GMT 2021","20605","","behave","","","","toggle on switch",""
"failed","Tue Dec 07 22:30:05 GMT 2021","Tue Dec 07 22:30:25 GMT 2021","20605","","behave","","","","set climate temperature",""
"failed","Tue Dec 07 22:27:18 GMT 2021","Tue Dec 07 22:27:39 GMT 2021","20605","","behave","","","","turn off switch",""
"failed","Tue Dec 07 22:25:56 GMT 2021","Tue Dec 07 22:26:16 GMT 2021","20607","","behave","","","","read sensor",""
"failed","Tue Dec 07 22:27:59 GMT 2021","Tue Dec 07 22:28:20 GMT 2021","20604","","behave","","","","set light brightness",""
"failed","Tue Dec 07 22:29:01 GMT 2021","Tue Dec 07 22:29:22 GMT 2021","20604","","behave","","","","turn off light",""
"failed","Tue Dec 07 22:28:20 GMT 2021","Tue Dec 07 22:28:40 GMT 2021","20605","","behave","","","","increase light brightness",""
"failed","Tue Dec 07 22:27:39 GMT 2021","Tue Dec 07 22:27:59 GMT 2021","20605","","behave","","","","turn on light",""
"broken","Tue Dec 07 22:30:03 GMT 2021","Tue Dec 07 22:30:04 GMT 2021","603","","behave","","","","where skill conflict> -- @1.2 where skill conflict",""
"failed","Tue Dec 07 22:26:37 GMT 2021","Tue Dec 07 22:26:57 GMT 2021","20605","","behave","","","","toggle off switch",""
"failed","Tue Dec 07 22:26:16 GMT 2021","Tue Dec 07 22:26:37 GMT 2021","20605","","behave","","","","turn on switch",""
"broken","Tue Dec 07 22:30:03 GMT 2021","Tue Dec 07 22:30:03 GMT 2021","603","","behave","","","","where skill conflict> -- @1.1 where skill conflict",""
"broken","Tue Dec 07 22:30:04 GMT 2021","Tue Dec 07 22:30:05 GMT 2021","603","","behave","","","","where skill conflict> -- @1.3 where skill conflict",""
"failed","Tue Dec 07 22:30:25 GMT 2021","Tue Dec 07 22:30:46 GMT 2021","20605","","behave","","","","add item",""
"failed","Tue Dec 07 22:29:42 GMT 2021","Tue Dec 07 22:30:03 GMT 2021","20605","","behave","","","","tracker",""
"failed","Tue Dec 07 22:28:40 GMT 2021","Tue Dec 07 22:29:01 GMT 2021","20604","","behave","","","","decrease light brightness",""
"failed","Tue Dec 07 22:29:22 GMT 2021","Tue Dec 07 22:29:42 GMT 2021","20604","","behave","","","","triger automation",""
