"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Thu Oct 28 21:16:56 GMT 2021","Thu Oct 28 21:16:57 GMT 2021","996","","behave","","","","set climate temperature",""
"passed","Thu Oct 28 21:16:54 GMT 2021","Thu Oct 28 21:16:54 GMT 2021","655","","behave","","","","decrease light brightness",""
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"failed","Thu Oct 28 21:16:23 GMT 2021","Thu Oct 28 21:16:44 GMT 2021","20607","","behave","","","","climate sensor",""
"passed","Thu Oct 28 21:16:55 GMT 2021","Thu Oct 28 21:16:55 GMT 2021","388","","behave","","","","triger automation",""
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Oct 28 21:16:44 GMT 2021","Thu Oct 28 21:16:44 GMT 2021","339","","behave","","","","turn on switch",""
"passed","Thu Oct 28 21:16:45 GMT 2021","Thu Oct 28 21:16:45 GMT 2021","377","","behave","","","","turn off switch",""
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Oct 28 21:16:57 GMT 2021","Thu Oct 28 21:16:58 GMT 2021","1021","","behave","","","","add item",""
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Oct 28 21:16:44 GMT 2021","Thu Oct 28 21:16:44 GMT 2021","334","","behave","","","","toggle off switch",""
"passed","Thu Oct 28 21:16:55 GMT 2021","Thu Oct 28 21:16:56 GMT 2021","623","","behave","","","","tracker",""
"passed","Thu Oct 28 21:16:54 GMT 2021","Thu Oct 28 21:16:55 GMT 2021","642","","behave","","","","turn off light",""
"passed","Thu Oct 28 21:16:47 GMT 2021","Thu Oct 28 21:16:54 GMT 2021","7032","","behave","","","","increase light brightness",""
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Oct 28 21:16:45 GMT 2021","Thu Oct 28 21:16:46 GMT 2021","637","","behave","","","","turn on light",""
"passed","Thu Oct 28 21:16:44 GMT 2021","Thu Oct 28 21:16:45 GMT 2021","334","","behave","","","","toggle on switch",""
"passed","Thu Oct 28 21:16:19 GMT 2021","Thu Oct 28 21:16:19 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Oct 28 21:16:22 GMT 2021","Thu Oct 28 21:16:23 GMT 2021","966","","behave","","","","default sensor",""
"passed","Thu Oct 28 21:16:46 GMT 2021","Thu Oct 28 21:16:47 GMT 2021","1041","","behave","","","","set light brightness",""
