"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 03 21:39:34 GMT 2021","Sun Oct 03 21:39:54 GMT 2021","20606","","","","","","turn off switch",""
"failed","Sun Oct 03 21:42:19 GMT 2021","Sun Oct 03 21:42:39 GMT 2021","20606","","","","","","set climate temperature",""
"failed","Sun Oct 03 21:39:54 GMT 2021","Sun Oct 03 21:40:15 GMT 2021","20606","","","","","","turn on light",""
"failed","Sun Oct 03 21:42:39 GMT 2021","Sun Oct 03 21:43:00 GMT 2021","20605","","","","","","add item",""
"failed","Sun Oct 03 21:38:53 GMT 2021","Sun Oct 03 21:39:13 GMT 2021","20608","","","","","","toggle off switch",""
"failed","Sun Oct 03 21:41:37 GMT 2021","Sun Oct 03 21:41:58 GMT 2021","20610","","","","","","triger automation",""
"failed","Sun Oct 03 21:41:58 GMT 2021","Sun Oct 03 21:42:19 GMT 2021","20606","","","","","","tracker",""
"failed","Sun Oct 03 21:38:11 GMT 2021","Sun Oct 03 21:38:32 GMT 2021","20611","","","","","","read sensor",""
"failed","Sun Oct 03 21:40:56 GMT 2021","Sun Oct 03 21:41:17 GMT 2021","20606","","","","","","decrease light brightness",""
"failed","Sun Oct 03 21:39:13 GMT 2021","Sun Oct 03 21:39:34 GMT 2021","20605","","","","","","toggle on switch",""
"failed","Sun Oct 03 21:40:36 GMT 2021","Sun Oct 03 21:40:56 GMT 2021","20607","","","","","","increase light brightness",""
"failed","Sun Oct 03 21:40:15 GMT 2021","Sun Oct 03 21:40:36 GMT 2021","20608","","","","","","set light brightness",""
"failed","Sun Oct 03 21:38:32 GMT 2021","Sun Oct 03 21:38:53 GMT 2021","20606","","","","","","turn on switch",""
"failed","Sun Oct 03 21:41:17 GMT 2021","Sun Oct 03 21:41:37 GMT 2021","20606","","","","","","turn off light",""
