"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 21:21:53 GMT 2021","Fri Oct 01 21:21:54 GMT 2021","1322","","","","","","triger automation",""
"passed","Fri Oct 01 21:21:34 GMT 2021","Fri Oct 01 21:21:34 GMT 2021","342","","","","","","turn on switch",""
"passed","Fri Oct 01 21:21:46 GMT 2021","Fri Oct 01 21:21:53 GMT 2021","7194","","","","","","turn off light",""
"passed","Fri Oct 01 21:21:29 GMT 2021","Fri Oct 01 21:21:34 GMT 2021","4214","","","","","","read sensor",""
"passed","Fri Oct 01 21:21:56 GMT 2021","Fri Oct 01 21:21:56 GMT 2021","340","","","","","","add item",""
"passed","Fri Oct 01 21:21:54 GMT 2021","Fri Oct 01 21:21:55 GMT 2021","748","","","","","","tracker",""
"passed","Fri Oct 01 21:21:35 GMT 2021","Fri Oct 01 21:21:44 GMT 2021","8257","","","","","","turn off switch",""
"passed","Fri Oct 01 21:21:34 GMT 2021","Fri Oct 01 21:21:34 GMT 2021","393","","","","","","toggle off switch",""
"passed","Fri Oct 01 21:21:45 GMT 2021","Fri Oct 01 21:21:46 GMT 2021","341","","","","","","decrease light brightness",""
"passed","Fri Oct 01 21:21:44 GMT 2021","Fri Oct 01 21:21:44 GMT 2021","717","","","","","","turn on light",""
"passed","Fri Oct 01 21:21:45 GMT 2021","Fri Oct 01 21:21:45 GMT 2021","693","","","","","","increase light brightness",""
"passed","Fri Oct 01 21:21:34 GMT 2021","Fri Oct 01 21:21:35 GMT 2021","1022","","","","","","toggle on switch",""
"passed","Fri Oct 01 21:21:44 GMT 2021","Fri Oct 01 21:21:45 GMT 2021","345","","","","","","set light brightness",""
"passed","Fri Oct 01 21:21:55 GMT 2021","Fri Oct 01 21:21:56 GMT 2021","723","","","","","","set climate temperature",""
