"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 03 22:05:52 GMT 2021","Sun Oct 03 22:05:53 GMT 2021","384","","","","","","turn on switch",""
"passed","Sun Oct 03 22:06:23 GMT 2021","Sun Oct 03 22:06:24 GMT 2021","339","","","","","","set climate temperature",""
"passed","Sun Oct 03 22:06:24 GMT 2021","Sun Oct 03 22:06:24 GMT 2021","326","","","","","","add item",""
"passed","Sun Oct 03 22:06:05 GMT 2021","Sun Oct 03 22:06:06 GMT 2021","1011","","","","","","turn off light",""
"passed","Sun Oct 03 22:05:53 GMT 2021","Sun Oct 03 22:05:53 GMT 2021","389","","","","","","toggle off switch",""
"passed","Sun Oct 03 22:06:04 GMT 2021","Sun Oct 03 22:06:05 GMT 2021","397","","","","","","decrease light brightness",""
"passed","Sun Oct 03 22:05:53 GMT 2021","Sun Oct 03 22:05:54 GMT 2021","637","","","","","","toggle on switch",""
"passed","Sun Oct 03 22:05:49 GMT 2021","Sun Oct 03 22:05:52 GMT 2021","3259","","","","","","read sensor",""
"passed","Sun Oct 03 22:06:03 GMT 2021","Sun Oct 03 22:06:03 GMT 2021","741","","","","","","turn on light",""
"passed","Sun Oct 03 22:06:06 GMT 2021","Sun Oct 03 22:06:13 GMT 2021","7033","","","","","","triger automation",""
"passed","Sun Oct 03 22:05:54 GMT 2021","Sun Oct 03 22:06:03 GMT 2021","8620","","","","","","turn off switch",""
"passed","Sun Oct 03 22:06:03 GMT 2021","Sun Oct 03 22:06:04 GMT 2021","345","","","","","","set light brightness",""
"passed","Sun Oct 03 22:06:04 GMT 2021","Sun Oct 03 22:06:04 GMT 2021","640","","","","","","increase light brightness",""
"passed","Sun Oct 03 22:06:13 GMT 2021","Sun Oct 03 22:06:23 GMT 2021","10626","","","","","","tracker",""
